 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800101983,*GREENHAM TRADING LTD,5758092,7,2.20,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,8,8.20,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,9,63.20,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,10,13.43,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,11,23.78,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,12,8.68,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,13,22.90,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,14,7.86,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,15,49.28,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,16,13.43,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,17,4.48,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800101983,*GREENHAM TRADING LTD,5758092,18,40.75,HYGIENE,03/08/17,,Fire Stations (North West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,1,18.00,CLOTHING,03/08/17,342.72,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,2,40.75,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,3,11.20,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,4,29.50,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,5,13.50,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,6,12.75,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,7,8.96,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,8,160.50,OFFICE EQUIPMENT,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
800102163,*GREENHAM TRADING LTD,5760423,9,47.56,HYGIENE,03/08/17,,Fire Stations (South West),Cleaning & Janitorial
270717K,RESPIRATORY PROTECTIVE ASSESSM,6044,1,725.00,PROFESSIONAL DEVELOPMENT,03/08/17,725.00,Development and Training,Fire & Rescue
250717K,RICARDO-AEA LTD,6169461,1,"3,525.00",PROFESSIONAL DEVELOPMENT,03/08/17,"3,525.00",Development and Training,Human Resources
800101663,HAYS SPECIALIST RECRUITMENT,739723,1,"1,683.65",FRS STAFF AGENCY,03/08/17,"1,683.65",Information and Communication Technology,Human Resources
800101648,HAYS SPECIALIST RECRUITMENT,739724,1,"1,346.92",FRS STAFF AGENCY,03/08/17,"1,346.92",Information and Communication Technology,Human Resources
800101691,HAYS SPECIALIST RECRUITMENT,739725,1,453.68,FRS STAFF AGENCY,03/08/17,453.68,Development and Training,Human Resources
800101651,HAYS SPECIALIST RECRUITMENT,739726,1,"1,221.02",FRS STAFF AGENCY,03/08/17,"1,221.02",Legal & Democratic Services,Human Resources
800101685,HAYS SPECIALIST RECRUITMENT,739727,1,592.90,FRS STAFF AGENCY,03/08/17,592.90,Legal & Democratic Services,Human Resources
800101647,HAYS SPECIALIST RECRUITMENT,739728,1,991.50,FRS STAFF AGENCY,03/08/17,991.50,Operational Resilience,Human Resources
800101673,HAYS SPECIALIST RECRUITMENT,739729,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Technical Support & Performance,Human Resources
800101654,HAYS SPECIALIST RECRUITMENT,739730,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Technical Support & Performance,Human Resources
800101695,HAYS SPECIALIST RECRUITMENT,739731,1,544.32,FRS STAFF AGENCY,03/08/17,544.32,Procurement,Human Resources
800101671,HAYS SPECIALIST RECRUITMENT,739732,1,"1,008.85",FRS STAFF AGENCY,03/08/17,"1,008.85",Operational Resilience,Human Resources
800101694,HAYS SPECIALIST RECRUITMENT,739733,1,557.82,FRS STAFF AGENCY,03/08/17,557.82,Information and Communication Technology,Human Resources
800101666,HAYS SPECIALIST RECRUITMENT,739734,1,488.60,FRS STAFF AGENCY,03/08/17,488.60,Strategy & Inclusion,Human Resources
800101677,HAYS SPECIALIST RECRUITMENT,739735,1,618.45,FRS STAFF AGENCY,03/08/17,618.45,Information and Communication Technology,Human Resources
800101643,HAYS SPECIALIST RECRUITMENT,739736,1,723.10,FRS STAFF AGENCY,03/08/17,723.10,Information and Communication Technology,Human Resources
800101661,HAYS SPECIALIST RECRUITMENT,739737,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Procurement,Human Resources
800101655,HAYS SPECIALIST RECRUITMENT,739738,1,488.60,FRS STAFF AGENCY,03/08/17,488.60,Technical Support & Performance,Human Resources
800101646,HAYS SPECIALIST RECRUITMENT,739739,1,479.28,FRS STAFF AGENCY,03/08/17,479.28,Operational Response,Human Resources
800101678,HAYS SPECIALIST RECRUITMENT,739740,1,706.30,FRS STAFF AGENCY,03/08/17,706.30,Central Operations,Human Resources
800101644,HAYS SPECIALIST RECRUITMENT,739741,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Technical Support & Performance,Human Resources
800101659,HAYS SPECIALIST RECRUITMENT,739742,1,368.97,FRS STAFF AGENCY,03/08/17,368.97,Procurement,Human Resources
800101660,HAYS SPECIALIST RECRUITMENT,739743,1,572.68,FRS STAFF AGENCY,03/08/17,572.68,Operational Resilience,Human Resources
800101652,HAYS SPECIALIST RECRUITMENT,739744,1,542.08,FRS STAFF AGENCY,03/08/17,542.08,Fire Stations (North West),Human Resources
800101675,HAYS SPECIALIST RECRUITMENT,739745,1,366.45,FRS STAFF AGENCY,03/08/17,366.45,Technical Support & Performance,Human Resources
800101667,HAYS SPECIALIST RECRUITMENT,739746,1,632.80,FRS STAFF AGENCY,03/08/17,632.80,Procurement,Human Resources
800101693,HAYS SPECIALIST RECRUITMENT,739748,1,606.98,FRS STAFF AGENCY,03/08/17,606.98,Communications,Human Resources
800101668,HAYS SPECIALIST RECRUITMENT,739749,1,839.42,FRS STAFF AGENCY,03/08/17,839.42,National Operational Guidance Project,Human Resources
800101656,HAYS SPECIALIST RECRUITMENT,739750,1,748.62,FRS STAFF AGENCY,03/08/17,748.62,Legal & Democratic Services,Human Resources
800101697,HAYS SPECIALIST RECRUITMENT,739751,1,586.08,FRS STAFF AGENCY,03/08/17,586.08,Community Safety,Human Resources
800101669,HAYS SPECIALIST RECRUITMENT,739752,1,727.65,FRS STAFF AGENCY,03/08/17,727.65,Technical and Service Support,Human Resources
800101649,HAYS SPECIALIST RECRUITMENT,739753,1,"1,552.41",FRS STAFF AGENCY,03/08/17,"1,552.41",Legal & Democratic Services,Human Resources
800101681,HAYS SPECIALIST RECRUITMENT,739754,1,807.91,FRS STAFF AGENCY,03/08/17,807.91,National Operational Guidance Project,Human Resources
800101696,HAYS SPECIALIST RECRUITMENT,739755,1,976.90,FRS STAFF AGENCY,03/08/17,976.90,Technical and Service Support,Human Resources
800101657,HAYS SPECIALIST RECRUITMENT,739756,1,757.12,FRS STAFF AGENCY,03/08/17,757.12,HR Management,Human Resources
800101692,HAYS SPECIALIST RECRUITMENT,739757,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Finance Services,Human Resources
800101687,HAYS SPECIALIST RECRUITMENT,739758,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101684,HAYS SPECIALIST RECRUITMENT,739759,1,863.80,FRS STAFF AGENCY,03/08/17,863.80,Information and Communication Technology,Human Resources
800101645,HAYS SPECIALIST RECRUITMENT,739760,1,488.60,FRS STAFF AGENCY,03/08/17,488.60,Fire Stations (South West),Human Resources
800101658,HAYS SPECIALIST RECRUITMENT,739761,1,592.90,FRS STAFF AGENCY,03/08/17,592.90,Technical Support & Performance,Human Resources
800101650,HAYS SPECIALIST RECRUITMENT,739762,1,603.40,FRS STAFF AGENCY,03/08/17,603.40,Information and Communication Technology,Human Resources
800101665,HAYS SPECIALIST RECRUITMENT,739763,1,"1,683.65",FRS STAFF AGENCY,03/08/17,"1,683.65",Information and Communication Technology,Human Resources
800101653,HAYS SPECIALIST RECRUITMENT,739764,1,488.60,FRS STAFF AGENCY,03/08/17,488.60,HR Management,Human Resources
800101688,HAYS SPECIALIST RECRUITMENT,739765,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101670,HAYS SPECIALIST RECRUITMENT,739766,1,592.90,FRS STAFF AGENCY,03/08/17,592.90,Technical and Service Support,Human Resources
800101683,HAYS SPECIALIST RECRUITMENT,739767,1,"1,256.86",FRS STAFF AGENCY,03/08/17,"1,256.86",Legal & Democratic Services,Human Resources
800101690,HAYS SPECIALIST RECRUITMENT,739768,1,508.75,FRS STAFF AGENCY,03/08/17,508.75,Development and Training,Human Resources
800101662,HAYS SPECIALIST RECRUITMENT,739769,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Fire Stations (South West),Human Resources
800101674,HAYS SPECIALIST RECRUITMENT,739770,1,614.95,FRS STAFF AGENCY,03/08/17,614.95,Procurement,Human Resources
800101680,HAYS SPECIALIST RECRUITMENT,739771,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101676,HAYS SPECIALIST RECRUITMENT,739772,1,727.65,FRS STAFF AGENCY,03/08/17,727.65,Procurement,Human Resources
800101664,HAYS SPECIALIST RECRUITMENT,739774,1,630.13,FRS STAFF AGENCY,03/08/17,630.13,Information and Communication Technology,Human Resources
800101672,HAYS SPECIALIST RECRUITMENT,739775,1,549.68,FRS STAFF AGENCY,03/08/17,549.68,Technical Support & Performance,Human Resources
800101689,HAYS SPECIALIST RECRUITMENT,739776,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,Technical Support & Performance,Human Resources
800101682,HAYS SPECIALIST RECRUITMENT,739777,1,534.04,FRS STAFF AGENCY,03/08/17,534.04,National Operational Guidance Project,Human Resources
800101679,HAYS SPECIALIST RECRUITMENT,739778,1,"1,456.36",FRS STAFF AGENCY,03/08/17,"1,456.36",Technical and Service Support,Human Resources
800101702,HAYS SPECIALIST RECRUITMENT,739780,1,618.45,FRS STAFF AGENCY,03/08/17,618.45,Information and Communication Technology,Human Resources
800101704,HAYS SPECIALIST RECRUITMENT,739781,1,650.82,FRS STAFF AGENCY,03/08/17,650.82,Operational Response,Human Resources
800101703,HAYS SPECIALIST RECRUITMENT,739782,1,748.62,FRS STAFF AGENCY,03/08/17,748.62,Legal & Democratic Services,Human Resources
800101705,HAYS SPECIALIST RECRUITMENT,739783,1,498.96,FRS STAFF AGENCY,03/08/17,498.96,Technical and Service Support,Human Resources
800101698,HAYS SPECIALIST RECRUITMENT,739784,1,605.94,FRS STAFF AGENCY,03/08/17,605.94,National Operational Guidance Project,Human Resources
800101699,HAYS SPECIALIST RECRUITMENT,739785,1,488.60,FRS STAFF AGENCY,03/08/17,488.60,Fire Stations (South West),Human Resources
800101700,HAYS SPECIALIST RECRUITMENT,739786,1,482.72,FRS STAFF AGENCY,03/08/17,482.72,Information and Communication Technology,Human Resources
800101707,HAYS SPECIALIST RECRUITMENT,739787,1,366.45,FRS STAFF AGENCY,03/08/17,366.45,HR Management,Human Resources
800101706,HAYS SPECIALIST RECRUITMENT,739788,1,801.06,FRS STAFF AGENCY,03/08/17,801.06,National Operational Guidance Project,Human Resources
800101701,HAYS SPECIALIST RECRUITMENT,739789,1,"1,456.36",FRS STAFF AGENCY,03/08/17,"1,456.36",Technical and Service Support,Human Resources
800101709,HAYS SPECIALIST RECRUITMENT,739790,1,618.45,FRS STAFF AGENCY,03/08/17,618.45,Information and Communication Technology,Human Resources
800101708,HAYS SPECIALIST RECRUITMENT,739791,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101710,HAYS SPECIALIST RECRUITMENT,739792,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101711,HAYS SPECIALIST RECRUITMENT,739793,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101712,HAYS SPECIALIST RECRUITMENT,739794,1,610.75,FRS STAFF AGENCY,03/08/17,610.75,HR Management,Human Resources
800101713,HAYS SPECIALIST RECRUITMENT,739795,1,497.33,FRS STAFF AGENCY,03/08/17,497.33,HR Management,Human Resources
270717K,CANON (UK) LTD,770612352,1,616.28,OFFICE EQUIPMENT,03/08/17,616.28,Operational Response,ICT
270717K,CORE SURVEYSLTD,7894,1,400.00,REACTIVE ASBESTOS,03/08/17,400.00,Technical and Service Support,"Works - Construction, R&M"
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,1,312.33,PLANNED APPLIANCE BAY DOORS,03/08/17,"4,057.90",Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,2,743.32,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,3,109.00,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,4,44.81,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,5,228.90,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,6,86.90,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,7,169.01,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,8,51.47,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,9,8.98,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,10,799.26,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,11,44.31,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,12,95.36,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,13,138.35,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,14,8.32,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,15,6.73,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,16,241.47,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,17,16.69,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,18,37.65,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,19,6.73,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,20,63.23,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,21,197.97,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,22,164.32,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,23,11.94,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,24,47.53,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,25,340.45,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
800102636,G4S FIRE & SECURITY SYSTEMS UK,80021611,26,82.87,PLANNED APPLIANCE BAY DOORS,03/08/17,,Technical and Service Support,Facilities & Management S
270717K,IRG ADVISORS LLP,855426,1,"13,052.00",FRS STAFF AGENCY,03/08/17,"13,052.00",Legal & Democratic Services,Human Resources
270717K,*SP SERVICES,860751,1,369.32,HYGIENE,03/08/17,369.32,Development and Training,Healthcare
310717K,SHARPE PRITCHARD==============,86793,1,284.00,CONSULTANTS,03/08/17,"5,376.00",Technical and Service Support,Legal Services
310717K,SHARPE PRITCHARD==============,86793,2,"5,092.00",CONSULTANTS,03/08/17,,Technical and Service Support,Legal Services
270717K,BANNER GROUP LIMITED,9171626,1,"1,515.00",PUBLIC RELATIONS,03/08/17,"1,515.00",Communications,ICT
270717K,SMITHS DETECTION WATFORD LTD.,92034943,1,16.95,REPAIR & MAINTENANCE,03/08/17,"1,824.19",Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034943,2,959.24,REPAIR & MAINTENANCE,03/08/17,,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034943,3,848.00,REPAIR & MAINTENANCE,03/08/17,,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034944,1,16.95,REPAIR & MAINTENANCE,03/08/17,908.05,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034944,2,43.10,REPAIR & MAINTENANCE,03/08/17,,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034944,3,848.00,REPAIR & MAINTENANCE,03/08/17,,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034945,1,16.95,REPAIR & MAINTENANCE,03/08/17,970.95,Technical and Service Support,Environmental Services
270717K,SMITHS DETECTION WATFORD LTD.,92034945,2,954.00,REPAIR & MAINTENANCE,03/08/17,,Technical and Service Support,Environmental Services
