 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
800005033,ADECCO UK LIMITED=============,25790000,1,933.10,FRS STAFF AGENCY,03/11/11,933.10
800005035,ADECCO UK LIMITED=============,25790002,1,"1,024.75",FRS STAFF AGENCY,03/11/11,"1,024.75"
800005039,ADECCO UK LIMITED=============,25790006,1,530.95,FRS STAFF AGENCY,03/11/11,530.95
800005042,ADECCO UK LIMITED=============,25790009,1,578.20,FRS STAFF AGENCY,03/11/11,578.20
800005053,ADECCO UK LIMITED=============,25794222,1,"1,909.45",FRS STAFF AGENCY,03/11/11,"1,909.45"
800005054,ADECCO UK LIMITED=============,25794223,1,"1,553.50",FRS STAFF AGENCY,03/11/11,"1,553.50"
800005055,ADECCO UK LIMITED=============,25794224,1,714.79,FRS STAFF AGENCY,03/11/11,714.79
800005056,ADECCO UK LIMITED=============,25794225,1,"1,962.75",FRS STAFF AGENCY,03/11/11,"1,962.75"
800005057,ADECCO UK LIMITED=============,25794226,1,860.00,FRS STAFF AGENCY,03/11/11,860.00
800005058,ADECCO UK LIMITED=============,25794227,1,"1,290.00",FRS STAFF AGENCY,03/11/11,"1,290.00"
800005059,ADECCO UK LIMITED=============,25794228,1,"1,290.00",FRS STAFF AGENCY,03/11/11,"1,290.00"
800005070,ADECCO UK LIMITED=============,25794239,1,"1,230.78",FRS STAFF AGENCY,03/11/11,"1,230.78"
800005071,ADECCO UK LIMITED=============,25794240,1,662.10,FRS STAFF AGENCY,03/11/11,662.10
800005072,ADECCO UK LIMITED=============,25794241,1,"1,198.53",FRS STAFF AGENCY,03/11/11,"1,198.53"
800005073,ADECCO UK LIMITED=============,25794242,1,"1,800.00",FRS STAFF AGENCY,03/11/11,"1,800.00"
800005074,ADECCO UK LIMITED=============,25794243,1,"2,250.00",FRS STAFF AGENCY,03/11/11,"2,250.00"
800005081,ADECCO UK LIMITED=============,25794250,1,850.00,FRS STAFF AGENCY,03/11/11,850.00
800005082,ADECCO UK LIMITED=============,25794251,1,765.00,FRS STAFF AGENCY,03/11/11,765.00
011111A,MACE LIMITED,26915/1011373,1,"7,630.00",STRATEGIC (NON CYCLICAL),03/11/11,"7,637.50"
011111A,MACE LIMITED,26915/1011373,2,7.50,STRATEGIC (NON CYCLICAL),03/11/11,
191011A,PLANTFORCE====================,27199,1,603.00,TACTICAL DAY TO DAY,03/11/11,603.00
311011C,DRAMANON======================,283,1,750.00,TRAINING & CONFERENCES,03/11/11,750.00
011111A,EXPRESS VENDING LIMITED=======,286197,1,520.00,CATERING EQUIPMENT,03/11/11,520.00
011111A,CIPFA BUSINESS LTD============,3055427,1,"3,750.00",SUBSCRIPTIONS,03/11/11,"3,750.00"
139392,THAMES WATER UTILITIES LTD====,3229800367Z,1,544.66,WATER & SEWERAGE RATES,03/11/11,544.66
211011C,THOMAS SINDEN LIMITED=========,3784,1,"8,274.20",STRATEGIC (NON CYCLICAL),03/11/11,"8,274.20"
281011G,W & E DERRICK BLDG. CONT.=====,3991,1,775.00,DAY TO DAY MINOR IMPS,03/11/11,775.00
139394,NPOWER BUSINESS===============,4101998,1,"1,845.90",GAS,03/11/11,"1,845.90"
139394,NPOWER BUSINESS===============,4102001,1,"3,071.32",GAS,03/11/11,"3,071.32"
139394,NPOWER BUSINESS===============,4102002,1,"1,778.54",GAS,03/11/11,"8,892.71"
139394,NPOWER BUSINESS===============,4102002,2,"7,114.17",GAS,03/11/11,
139392,NPOWER BUSINESS===============,4102006,1,545.88,GAS,03/11/11,545.88
139394,NPOWER BUSINESS===============,4102014,1,"4,777.10",GAS,03/11/11,"4,777.10"
139394,NPOWER BUSINESS===============,4102015,1,"1,901.52",GAS,03/11/11,"1,901.52"
139394,NPOWER BUSINESS===============,4102016,1,"1,308.65",GAS,03/11/11,"1,308.65"
139392,NPOWER BUSINESS===============,4102018,1,666.69,GAS,03/11/11,666.69
139394,NPOWER BUSINESS===============,4102019,1,"1,313.94",GAS,03/11/11,"1,313.94"
139394,NPOWER BUSINESS===============,4102020,1,"2,641.53",GAS,03/11/11,"2,641.53"
139394,NPOWER BUSINESS===============,4102021,1,"1,882.71",GAS,03/11/11,"1,882.71"
139394,NPOWER BUSINESS===============,4102023,1,"1,305.31",GAS,03/11/11,"1,305.31"
139392,NPOWER BUSINESS===============,4102026,1,953.84,GAS,03/11/11,953.84
139394,NPOWER BUSINESS===============,4102027,1,"1,219.74",GAS,03/11/11,"1,219.74"
139392,NPOWER BUSINESS===============,4102028,1,753.17,GAS,03/11/11,753.17
139394,NPOWER BUSINESS===============,4102029,1,"3,620.74",GAS,03/11/11,"3,620.74"
139394,NPOWER BUSINESS===============,410203,1,"2,118.69",GAS,03/11/11,"2,118.69"
139394,NPOWER BUSINESS===============,4102030,1,"1,023.62",GAS,03/11/11,"1,023.62"
139394,NPOWER BUSINESS===============,4102031,1,"1,124.13",GAS,03/11/11,"1,124.13"
139394,NPOWER BUSINESS===============,4102032,1,"1,274.62",GAS,03/11/11,"1,274.62"
139394,NPOWER BUSINESS===============,4102033,1,"1,924.73",GAS,03/11/11,"1,924.73"
139386,BRITISH GAS BUSINESS==========,51079991,1,450.98,ELECTRICITY,03/11/11,"11,161.94"
139386,BRITISH GAS BUSINESS==========,51079991,2,271.04,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,3,396.02,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,4,472.34,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,5,275.34,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,6,331.08,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,7,391.17,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,8,282.57,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,9,354.13,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,10,451.27,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,11,220.27,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,12,364.13,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,13,388.67,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,14,551.79,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,15,407.75,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,16,288.32,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,17,116.32,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,18,216.72,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,19,671.17,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,20,318.85,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,21,28.79,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,22,31.21,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,23,36.21,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,24,49.35,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,25,415.41,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,26,43.33,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,27,14.59,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,28,19.64,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,29,19.99,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,30,877.39,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,31,"1,085.75",ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,32,544.28,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,33,273.58,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,34,212.64,ELECTRICITY,03/11/11,
139386,BRITISH GAS BUSINESS==========,51079991,35,289.85,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,1,278.14,ELECTRICITY,03/11/11,"32,391.88"
139387,BRITISH GAS BUSINESS==========,51079992,2,396.48,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,3,188.46,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,4,188.45,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,5,251.27,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,6,397.15,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,7,17.24,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,8,16.38,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,9,242.41,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,10,300.51,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,11,325.79,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,12,684.84,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,13,19.91,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,14,16.45,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,15,193.50,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,16,15.10,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,17,424.01,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,18,297.93,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,19,425.49,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,20,332.00,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,21,"4,876.99",ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,22,"5,057.99",ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,23,"6,605.24",ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,24,"6,341.35",ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,25,178.02,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,26,33.38,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,27,200.26,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,28,"1,816.26",ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,29,18.18,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,30,486.59,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,31,62.69,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,32,247.79,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,33,337.74,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,34,196.63,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,35,489.37,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,36,311.56,ELECTRICITY,03/11/11,
139387,BRITISH GAS BUSINESS==========,51079992,37,120.33,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,1,226.13,ELECTRICITY,03/11/11,"12,745.39"
139388,BRITISH GAS BUSINESS==========,51079993,2,306.69,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,3,435.40,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,4,263.02,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,5,362.04,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,6,524.54,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,7,491.49,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,8,13.31,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,9,19.39,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,10,290.06,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,11,289.32,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,12,364.39,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,13,259.70,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,14,318.48,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,15,26.58,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,16,25.13,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,17,220.23,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,18,40.34,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,19,345.49,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,20,947.83,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,21,584.08,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,22,402.36,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,23,230.65,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,24,"1,868.73",ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,25,249.23,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,26,484.37,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,27,207.10,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,28,202.99,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,29,260.63,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,30,266.46,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,31,355.55,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,32,266.02,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,33,375.62,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,34,169.53,ELECTRICITY,03/11/11,
139388,BRITISH GAS BUSINESS==========,51079993,35,"1,052.51",ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,1,243.39,ELECTRICITY,03/11/11,"14,165.25"
139389,BRITISH GAS BUSINESS==========,51079994,2,456.26,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,3,478.78,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,4,255.43,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,5,520.50,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,6,248.21,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,7,276.95,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,8,269.48,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,9,408.20,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,10,381.90,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,11,34.40,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,12,32.23,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,13,22.45,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,14,21.22,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,15,428.20,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,16,359.22,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,17,329.60,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,18,93.43,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,19,274.96,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,20,13.40,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,21,672.37,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,22,186.50,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,23,201.77,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,24,206.23,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,25,234.72,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,26,347.24,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,27,"2,419.61",ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,28,"2,303.91",ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,29,565.11,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,30,21.06,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,31,265.10,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,32,393.93,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,33,345.72,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,34,435.58,ELECTRICITY,03/11/11,
139389,BRITISH GAS BUSINESS==========,51079994,35,418.19,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,1,319.56,ELECTRICITY,03/11/11,"5,000.95"
139390,BRITISH GAS BUSINESS==========,51079995,2,"1,085.62",ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,3,291.92,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,4,247.12,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,5,300.49,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,6,17.54,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,7,26.58,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,8,17.46,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,9,390.23,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,10,319.91,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,11,226.69,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,12,511.73,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,13,339.24,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,14,353.84,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,15,363.93,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,16,14.20,ELECTRICITY,03/11/11,
139390,BRITISH GAS BUSINESS==========,51079995,17,174.89,ELECTRICITY,03/11/11,
271011C,RIG SYSTEMS LTD===============,524,1,"1,575.00",TRAINING & CONFERENCES,03/11/11,"1,575.00"
271011C,RIG SYSTEMS LTD===============,527,1,"1,575.00",TRAINING & CONFERENCES,03/11/11,"1,575.00"
271011C,RIG SYSTEMS LTD===============,530,1,"1,575.00",TRAINING & CONFERENCES,03/11/11,"1,575.00"
011111A,EJT ASSOCIATES LIMITED========,633,1,"1,800.00",TRAINING & CONFERENCES,03/11/11,"1,800.00"
011111A,CPL PETROLEUM=================,6794511,1,"3,409.50",FUEL,03/11/11,"3,409.50"
011111A,CPL PETROLEUM=================,6801007,1,"3,402.00",FUEL,03/11/11,"3,402.00"
311011C,CPL PETROLEUM=================,6811384,1,"2,279.00",FUEL,03/11/11,"2,279.00"
011111A,CPL PETROLEUM=================,6838273,1,"3,974.25",FUEL,03/11/11,"3,974.25"
