 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
280617K,*GREENHAM TRADING LTD,05/749006,10,6.55,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,11,63.20,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,12,22.40,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,13,27.96,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,14,1.18,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,15,1.18,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,16,12.75,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,17,13.44,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,18,2.60,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,19,22.35,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
280617K,*GREENHAM TRADING LTD,05/749006,20,13.44,HYGIENE,03/07/17,,Fire Stations (North West),Cleaning & Janitorial
230617K,REAM CONTRACTS LTD,15061,1,445.24,REACTIVE SMALL WORKS AND PROJ,03/07/17,445.24,Technical and Service Support,Building Constr Materials
230617K,REAM CONTRACTS LTD,15062,1,"3,176.20",REACTIVE SMALL WORKS AND PROJ,03/07/17,"3,176.20",Technical and Service Support,Building Constr Materials
270617K,GP CONTRACTS==================,15806B,1,520.00,OFFICE FURNITURE,03/07/17,520.00,Fire Stations (North East),Furniture
141917,AFFINITY BUSINESS RETAIL LTD,15875260S,1,351.65,WATER & SEWERAGE RATES,03/07/17,351.65,Technical and Service Support,Utilities
280617K,RESPIREX,160324,1,325.00,UNIFORMS - POMS,03/07/17,650.00,Procurement,Clothing
280617K,RESPIREX,160324,2,325.00,UNIFORMS - POMS,03/07/17,,Procurement,Clothing
230617K,ENGIE,1800023172,1,70.50,STRATEGIC (CYCLICAL),03/07/17,"47,808.01",Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,2,88.28,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,3,143.98,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,4,179.79,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,5,838.73,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,6,226.60,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,7,235.98,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,8,68.20,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,9,300.30,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,10,"3,443.14",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,11,527.18,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,12,482.41,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,13,"2,984.68",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,14,29.50,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,15,"1,741.12",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,16,"3,368.29",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,17,161.98,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,18,165.00,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,19,751.80,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,20,95.84,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,21,"6,453.43",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,22,142.02,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,23,91.44,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,24,391.82,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,25,855.79,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,26,"1,390.55",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,27,116.28,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,28,"6,691.35",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,29,825.72,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,30,755.35,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,31,"1,871.00",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,32,614.35,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,33,6.80,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,34,774.01,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,35,"3,271.17",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,36,365.90,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,37,235.04,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,38,"2,650.59",STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,39,782.17,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,40,96.99,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,41,155.00,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,42,505.10,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,43,898.74,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,44,981.10,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,45,400.00,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
230617K,ENGIE,1800023172,46,583.00,STRATEGIC (CYCLICAL),03/07/17,,Technical and Service Support,"Works - Construction, R&M"
200617K,THE WYEDEAN WEAVING COMPANY LD,19076,1,"1,160.00",UNIFORMS - POMS,03/07/17,"2,320.00",Procurement,Clothing
200617K,THE WYEDEAN WEAVING COMPANY LD,19076,2,"1,160.00",UNIFORMS - POMS,03/07/17,,Procurement,Clothing
200617K,THE WYEDEAN WEAVING COMPANY LD,19077,1,384.00,UNIFORMS - POMS,03/07/17,384.00,Procurement,Clothing
141917,MR STEPHEN WALSH,231907;,1,750.00,PROFESSIONAL FEES ENFORCEMENT,03/07/17,750.00,Legal & Democratic Services,Legal Services
141917,MISS SABA NAQSHBANDI==========,231907C,1,550.00,PROFESSIONAL FEES ENFORCEMENT,03/07/17,550.00,Legal & Democratic Services,Legal Services
280617K,RS COMPONENTS LTD,286451363,1,107.94,OFFICE EQUIPMENT,03/07/17,758.24,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,2,29.16,HYGIENE,03/07/17,,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,3,50.36,OFFICE FURNITURE,03/07/17,,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,4,77.66,OFFICE FURNITURE,03/07/17,,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,5,380.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,6,58.20,HYGIENE,03/07/17,,Technical and Service Support,Building Constr Materials
280617K,RS COMPONENTS LTD,286451363,7,54.92,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Technical and Service Support,Building Constr Materials
270617K,WATERFRONT MANUFACTURING LTD,29081,1,182.00,CLOTHING,03/07/17,377.00,Fire Stations (North East),Clothing
270617K,WATERFRONT MANUFACTURING LTD,29081,2,168.00,CLOTHING,03/07/17,,Fire Stations (North East),Clothing
270617K,WATERFRONT MANUFACTURING LTD,29081,3,10.00,CLOTHING,03/07/17,,Fire Stations (North East),Clothing
270617K,WATERFRONT MANUFACTURING LTD,29081,4,17.00,CLOTHING,03/07/17,,Fire Stations (North East),Clothing
270617K,DRAEGER SAFETY UK LIMITED,2910087497,1,"1,944.48",PROTECTIVE EQUIPT - PARTS,03/07/17,"8,788.68",Technical and Service Support,Fire & Rescue
270617K,DRAEGER SAFETY UK LIMITED,2910087497,2,"6,844.20",PROTECTIVE EQUIPT - PARTS,03/07/17,,Technical and Service Support,Fire & Rescue
150617K,DRAEGER SAFETY UK LIMITED,2910088347,1,285.23,PROTECTIVE EQUIPT - PARTS,03/07/17,285.23,Technical and Service Support,Fire & Rescue
270617K,GRADIENT CONSULTANTS LLP,3004,1,320.00,PLANNED ASBESTOS,03/07/17,320.00,Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,1,275.00,REACTIVE ASBESTOS,03/07/17,"2,155.00",Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,2,320.00,REACTIVE ASBESTOS,03/07/17,,Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,3,320.00,REACTIVE ASBESTOS,03/07/17,,Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,4,320.00,PLANNED ASBESTOS,03/07/17,,Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,5,600.00,REACTIVE ASBESTOS,03/07/17,,Technical and Service Support,"Works - Construction, R&M"
270617K,GRADIENT CONSULTANTS LLP,3005,6,320.00,REACTIVE ASBESTOS,03/07/17,,Technical and Service Support,"Works - Construction, R&M"
141917,L B OF ISLINGTON==============,32011410,1,"1,660.00",PROPERTY RATES,03/07/17,"1,660.00",Technical and Service Support,Consultancy
270617K,BRISTOL UNIFORMS LTD==========,384378,1,"1,787.25",CLOTHING,03/07/17,"1,787.25",Central Operations,Clothing
270617K,BRISTOL UNIFORMS LTD==========,388658,1,"2,646.81",CLOTHING,03/07/17,"2,646.81",Central Operations,Clothing
210617K,PRESCO,501724,1,302.52,STATIONERY CONSUMABLES,03/07/17,302.52,Communications,Stationery
190617F,MAYORS OFF FOR POLICING&CRIME,6800113544,1,"9,000.00",CONTRACT HIRE,03/07/17,"9,000.00",Development and Training,Human Resources
800100323,HAYS SPECIALIST RECRUITMENT,727231,1,839.43,FRS STAFF AGENCY,03/07/17,839.43,National Operational Guidance Project,Human Resources
800100344,HAYS SPECIALIST RECRUITMENT,727232,1,"2,018.08",FRS STAFF AGENCY,03/07/17,"2,018.08",Technical and Service Support,Human Resources
800100345,HAYS SPECIALIST RECRUITMENT,727233,1,603.40,FRS STAFF AGENCY,03/07/17,603.40,Fire Safety Regulation,Human Resources
800100360,HAYS SPECIALIST RECRUITMENT,727234,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Fire Safety Regulation,Human Resources
800100352,HAYS SPECIALIST RECRUITMENT,727235,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Fire Safety Regulation,Human Resources
800100337,HAYS SPECIALIST RECRUITMENT,727236,1,562.74,FRS STAFF AGENCY,03/07/17,562.74,Development and Training,Human Resources
800100339,HAYS SPECIALIST RECRUITMENT,727237,1,584.58,FRS STAFF AGENCY,03/07/17,584.58,Fire Safety Regulation,Human Resources
800100327,HAYS SPECIALIST RECRUITMENT,727238,1,537.16,FRS STAFF AGENCY,03/07/17,537.16,Information and Communication Technology,Human Resources
800100310,HAYS SPECIALIST RECRUITMENT,727239,1,"1,008.85",FRS STAFF AGENCY,03/07/17,"1,008.85",Operational Resilience,Human Resources
800100316,HAYS SPECIALIST RECRUITMENT,727240,1,681.78,FRS STAFF AGENCY,03/07/17,681.78,Information and Communication Technology,Human Resources
800100340,HAYS SPECIALIST RECRUITMENT,727242,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Fire Safety Regulation,Human Resources
800100313,HAYS SPECIALIST RECRUITMENT,727243,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Strategy & Inclusion,Human Resources
800100341,HAYS SPECIALIST RECRUITMENT,727244,1,723.10,FRS STAFF AGENCY,03/07/17,723.10,Information and Communication Technology,Human Resources
800100338,HAYS SPECIALIST RECRUITMENT,727245,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Procurement,Human Resources
800100359,HAYS SPECIALIST RECRUITMENT,727246,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Fire Safety Regulation,Human Resources
800100318,HAYS SPECIALIST RECRUITMENT,727248,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Fire Safety Regulation,Human Resources
800100317,HAYS SPECIALIST RECRUITMENT,727249,1,366.45,FRS STAFF AGENCY,03/07/17,366.45,HR Management,Human Resources
800100320,HAYS SPECIALIST RECRUITMENT,727250,1,665.94,FRS STAFF AGENCY,03/07/17,665.94,Central Operations,Human Resources
800100356,HAYS SPECIALIST RECRUITMENT,727251,1,398.09,FRS STAFF AGENCY,03/07/17,398.09,Fire Stations (North West),Human Resources
800100357,HAYS SPECIALIST RECRUITMENT,727252,1,597.66,FRS STAFF AGENCY,03/07/17,597.66,Fire Safety Regulation,Human Resources
800100332,HAYS SPECIALIST RECRUITMENT,727253,1,991.50,FRS STAFF AGENCY,03/07/17,991.50,Operational Resilience,Human Resources
800100354,HAYS SPECIALIST RECRUITMENT,727254,1,592.90,FRS STAFF AGENCY,03/07/17,592.90,Legal & Democratic Services,Human Resources
800100322,HAYS SPECIALIST RECRUITMENT,727255,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Fire Stations (South West),Human Resources
800100348,HAYS SPECIALIST RECRUITMENT,727256,1,618.45,FRS STAFF AGENCY,03/07/17,618.45,Information and Communication Technology,Human Resources
800100358,HAYS SPECIALIST RECRUITMENT,727257,1,732.55,FRS STAFF AGENCY,03/07/17,732.55,Communications,Human Resources
800100325,HAYS SPECIALIST RECRUITMENT,727258,1,586.08,FRS STAFF AGENCY,03/07/17,586.08,Cadets,Human Resources
800100333,HAYS SPECIALIST RECRUITMENT,727259,1,727.65,FRS STAFF AGENCY,03/07/17,727.65,Technical and Service Support,Human Resources
800100319,HAYS SPECIALIST RECRUITMENT,727260,1,578.64,FRS STAFF AGENCY,03/07/17,578.64,Fire Safety Regulation,Human Resources
800100329,HAYS SPECIALIST RECRUITMENT,727261,1,403.95,FRS STAFF AGENCY,03/07/17,403.95,National Operational Guidance Project,Human Resources
800100311,HAYS SPECIALIST RECRUITMENT,727262,1,946.40,FRS STAFF AGENCY,03/07/17,946.40,HR Management,Human Resources
800100314,HAYS SPECIALIST RECRUITMENT,727263,1,592.90,FRS STAFF AGENCY,03/07/17,592.90,Fire Safety Regulation,Human Resources
800100326,HAYS SPECIALIST RECRUITMENT,727264,1,491.96,FRS STAFF AGENCY,03/07/17,491.96,Procurement,Human Resources
800100324,HAYS SPECIALIST RECRUITMENT,727265,1,790.08,FRS STAFF AGENCY,03/07/17,790.08,Information and Communication Technology,Human Resources
800100331,HAYS SPECIALIST RECRUITMENT,727266,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Fire Stations (South West),Human Resources
800100330,HAYS SPECIALIST RECRUITMENT,727267,1,610.76,FRS STAFF AGENCY,03/07/17,610.76,HR Management,Human Resources
800100343,HAYS SPECIALIST RECRUITMENT,727268,1,863.80,FRS STAFF AGENCY,03/07/17,863.80,Information and Communication Technology,Human Resources
800100306,HAYS SPECIALIST RECRUITMENT,727269,1,"1,552.41",FRS STAFF AGENCY,03/07/17,"1,552.41",Legal & Democratic Services,Human Resources
800100350,HAYS SPECIALIST RECRUITMENT,727270,1,728.30,FRS STAFF AGENCY,03/07/17,728.30,Operational Policy,Human Resources
800100353,HAYS SPECIALIST RECRUITMENT,727271,1,875.26,FRS STAFF AGENCY,03/07/17,875.26,Information and Communication Technology,Human Resources
800100305,HAYS SPECIALIST RECRUITMENT,727272,1,"1,431.70",FRS STAFF AGENCY,03/07/17,"1,431.70",Operational Resilience,Human Resources
800100321,HAYS SPECIALIST RECRUITMENT,727273,1,"1,425.75",FRS STAFF AGENCY,03/07/17,"1,425.75",Procurement,Human Resources
800100308,HAYS SPECIALIST RECRUITMENT,727274,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100349,HAYS SPECIALIST RECRUITMENT,727275,1,976.90,FRS STAFF AGENCY,03/07/17,976.90,Technical and Service Support,Human Resources
800100312,HAYS SPECIALIST RECRUITMENT,727276,1,603.40,FRS STAFF AGENCY,03/07/17,603.40,Information and Communication Technology,Human Resources
800100347,HAYS SPECIALIST RECRUITMENT,727277,1,336.73,FRS STAFF AGENCY,03/07/17,336.73,Information and Communication Technology,Human Resources
800100355,HAYS SPECIALIST RECRUITMENT,727278,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Fire Safety Regulation,Human Resources
800100346,HAYS SPECIALIST RECRUITMENT,727279,1,"1,017.50",FRS STAFF AGENCY,03/07/17,"1,017.50",Development and Training,Human Resources
800100315,HAYS SPECIALIST RECRUITMENT,727280,1,614.95,FRS STAFF AGENCY,03/07/17,614.95,Procurement,Human Resources
800100334,HAYS SPECIALIST RECRUITMENT,727282,1,723.10,FRS STAFF AGENCY,03/07/17,723.10,Information and Communication Technology,Human Resources
800100342,HAYS SPECIALIST RECRUITMENT,727283,1,689.50,FRS STAFF AGENCY,03/07/17,689.50,Procurement,Human Resources
800100307,HAYS SPECIALIST RECRUITMENT,727284,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Fire Safety Regulation,Human Resources
800100351,HAYS SPECIALIST RECRUITMENT,727285,1,488.60,FRS STAFF AGENCY,03/07/17,488.60,Fire Safety Regulation,Human Resources
800100335,HAYS SPECIALIST RECRUITMENT,727286,1,325.44,FRS STAFF AGENCY,03/07/17,325.44,Procurement,Human Resources
800100309,HAYS SPECIALIST RECRUITMENT,727287,1,650.82,FRS STAFF AGENCY,03/07/17,650.82,Operational Response,Human Resources
800100328,HAYS SPECIALIST RECRUITMENT,727288,1,426.90,FRS STAFF AGENCY,03/07/17,426.90,Legal & Democratic Services,Human Resources
800100295,HAYS SPECIALIST RECRUITMENT,727289,1,559.61,FRS STAFF AGENCY,03/07/17,559.61,National Operational Guidance Project,Human Resources
800100303,HAYS SPECIALIST RECRUITMENT,727290,1,610.75,FRS STAFF AGENCY,03/07/17,610.75,Strategy & Inclusion,Human Resources
800100294,HAYS SPECIALIST RECRUITMENT,727292,1,592.90,FRS STAFF AGENCY,03/07/17,592.90,Fire Stations (North West),Human Resources
800100297,HAYS SPECIALIST RECRUITMENT,727293,1,602.75,FRS STAFF AGENCY,03/07/17,602.75,Fire Safety Regulation,Human Resources
800100302,HAYS SPECIALIST RECRUITMENT,727294,1,"1,211.85",FRS STAFF AGENCY,03/07/17,"1,211.85",National Operational Guidance Project,Human Resources
800100304,HAYS SPECIALIST RECRUITMENT,727295,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100301,HAYS SPECIALIST RECRUITMENT,727296,1,"1,425.75",FRS STAFF AGENCY,03/07/17,"1,425.75",Procurement,Human Resources
800100299,HAYS SPECIALIST RECRUITMENT,727297,1,"1,683.65",FRS STAFF AGENCY,03/07/17,"1,683.65",Information and Communication Technology,Human Resources
800100298,HAYS SPECIALIST RECRUITMENT,727299,1,506.24,FRS STAFF AGENCY,03/07/17,506.24,Procurement,Human Resources
800100292,HAYS SPECIALIST RECRUITMENT,727543,1,699.51,FRS STAFF AGENCY,03/07/17,699.51,National Operational Guidance Project,Human Resources
800100287,HAYS SPECIALIST RECRUITMENT,727544,1,"1,901.00",FRS STAFF AGENCY,03/07/17,"1,901.00",Procurement,Human Resources
800100365,HAYS SPECIALIST RECRUITMENT,727545,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100367,HAYS SPECIALIST RECRUITMENT,727546,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100291,HAYS SPECIALIST RECRUITMENT,727547,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100370,HAYS SPECIALIST RECRUITMENT,727548,1,"2,376.25",FRS STAFF AGENCY,03/07/17,"2,376.25",Procurement,Human Resources
800100290,HAYS SPECIALIST RECRUITMENT,727549,1,"1,901.00",FRS STAFF AGENCY,03/07/17,"1,901.00",Procurement,Human Resources
800100364,HAYS SPECIALIST RECRUITMENT,727550,1,"1,901.00",FRS STAFF AGENCY,03/07/17,"1,901.00",Procurement,Human Resources
800100363,HAYS SPECIALIST RECRUITMENT,727551,1,488.16,FRS STAFF AGENCY,03/07/17,488.16,Procurement,Human Resources
800100288,HAYS SPECIALIST RECRUITMENT,727552,1,632.80,FRS STAFF AGENCY,03/07/17,632.80,Procurement,Human Resources
800100368,HAYS SPECIALIST RECRUITMENT,727553,1,506.24,FRS STAFF AGENCY,03/07/17,506.24,Procurement,Human Resources
800100366,HAYS SPECIALIST RECRUITMENT,727554,1,506.24,FRS STAFF AGENCY,03/07/17,506.24,Procurement,Human Resources
800100289,HAYS SPECIALIST RECRUITMENT,727555,1,470.08,FRS STAFF AGENCY,03/07/17,470.08,Procurement,Human Resources
800100293,HAYS SPECIALIST RECRUITMENT,727556,1,343.52,FRS STAFF AGENCY,03/07/17,343.52,Procurement,Human Resources
800100362,HAYS SPECIALIST RECRUITMENT,727557,1,614.72,FRS STAFF AGENCY,03/07/17,614.72,Procurement,Human Resources
800100361,HAYS SPECIALIST RECRUITMENT,727558,1,352.56,FRS STAFF AGENCY,03/07/17,352.56,Procurement,Human Resources
800100369,HAYS SPECIALIST RECRUITMENT,727559,1,506.24,FRS STAFF AGENCY,03/07/17,506.24,Procurement,Human Resources
160617K,ANGUS FIRE LIMITED,8038711,1,"6,049.00",OPERATIONAL EQUIP-PURCHASE,03/07/17,"10,222.00",Technical and Service Support,Fire & Rescue
160617K,ANGUS FIRE LIMITED,8038711,2,"4,094.00",OPERATIONAL EQUIP-PURCHASE,03/07/17,,Technical and Service Support,Fire & Rescue
160617K,ANGUS FIRE LIMITED,8038711,3,79.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Technical and Service Support,Fire & Rescue
280617K,TRAILNET CIC,9000694,1,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,600.00,Fire Stations (North East),Vehicle Management
280617K,TRAILNET CIC,9000694,2,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North East),Vehicle Management
280617K,TRAILNET CIC,9000694,3,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North East),Vehicle Management
280617K,TRAILNET CIC,9000694,4,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North East),Vehicle Management
280617K,TRAILNET CIC,9000694,5,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North East),Vehicle Management
280617K,TRAILNET CIC,9000694,6,60.00,OPERATIONAL EQUIP-PURCHASE,03/07/17,,Fire Stations (North East),Vehicle Management
