 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800110460,NPS SHOES LTD,25224,45,33.00,CLOTHING,01/03/18,,Fire Stations (North West),Clothing
260218K,SPECTRUM,2655,1,560.00,SPECIALIST EQUIPMENT,01/03/18,560.00,Communications,Fire & Rescue
220218K,AECOM INFRASTRUCTURE &,28335791,1,"7,082.00",PROF FEES-MISCELLANEOUS,01/03/18,"11,499.52",Technical and Service Support,Consultancy
220218K,AECOM INFRASTRUCTURE &,28335791,2,"4,417.52",PROF FEES-MISCELLANEOUS,01/03/18,,Technical and Service Support,Consultancy
220218K,AECOM INFRASTRUCTURE &,28335793,1,"16,253.68",PROF FEES-MISCELLANEOUS,01/03/18,"16,253.68",Technical and Service Support,Consultancy
260218K,DRAEGER SAFETY UK LIMITED,2910114458,1,136.80,PROTECTIVE EQUIPT - PARTS,01/03/18,"4,936.60",Technical and Service Support,Emergency Services
260218K,DRAEGER SAFETY UK LIMITED,2910114458,2,77.00,PROTECTIVE EQUIPT - PARTS,01/03/18,,Technical and Service Support,Emergency Services
260218K,DRAEGER SAFETY UK LIMITED,2910114458,3,"4,326.00",PROTECTIVE EQUIPT - PARTS,01/03/18,,Technical and Service Support,Emergency Services
260218K,DRAEGER SAFETY UK LIMITED,2910114458,4,42.20,PROTECTIVE EQUIPT - PARTS,01/03/18,,Technical and Service Support,Emergency Services
260218K,DRAEGER SAFETY UK LIMITED,2910114458,5,354.60,PROTECTIVE EQUIPT - PARTS,01/03/18,,Technical and Service Support,Emergency Services
260218K,DRAEGER SAFETY UK LIMITED,2910115521,1,347.00,PROTECTIVE EQUIPT - PARTS,01/03/18,347.00,Technical and Service Support,Emergency Services
230218K,WATERFRONT MANUFACTURING LTD,30125,1,10.00,CLOTHING,01/03/18,800.29,Fire Stations (South East),Clothing
230218K,WATERFRONT MANUFACTURING LTD,30125,2,594.39,CLOTHING,01/03/18,,Fire Stations (South East),Clothing
230218K,WATERFRONT MANUFACTURING LTD,30125,3,168.00,CLOTHING,01/03/18,,Fire Stations (South East),Clothing
230218K,WATERFRONT MANUFACTURING LTD,30125,4,27.90,CLOTHING,01/03/18,,Fire Stations (South East),Clothing
210218K,HUNTERS CONTRACTS LIMITED,360743,1,437.58,OFFICE FURNITURE,01/03/18,437.58,Fire Stations (North East),Furniture & Soft Furnishings
150218K,HUNTERS CONTRACTS LIMITED,360748,1,183.86,OFFICE FURNITURE,01/03/18,367.72,Fire Stations (North West),Furniture & Soft Furnishings
150218K,HUNTERS CONTRACTS LIMITED,360748,2,183.86,OFFICE FURNITURE,01/03/18,,Fire Stations (North West),Furniture & Soft Furnishings
210218K,HUNTERS CONTRACTS LIMITED,360784,1,649.50,OFFICE FURNITURE,01/03/18,649.50,Fire Stations (North West),Furniture & Soft Furnishings
080218K,HAMPSHIRE FIRE AND RESCUE SERV,3630007028,1,"2,038.50",FIRE AUTHS-MUTUAL ASSISTANCE,01/03/18,"2,038.50",Development and Training,Non Influenceable Spend
142167,LONDON PENSIONS FUND AUTHORITY,3636,1,"77,435.36",LOCAL GOVT PENSION SCHEME PAYM,01/03/18,"77,435.36",Central Finance,Financial Services
230218K,COMPUTACENTRE,3881439300,1,422.22,MAINTENANCE & SUPPORT,01/03/18,422.22,Fire Stations (South West),ICT
220218K,THE UNIVERSITY OF NORTHAMPTON,40143168,1,"2,740.00",DEVELOPMENT,01/03/18,"2,740.00",Development and Training,Human Resources
130218K,IMPROVEMENT & DEVELOPMENT,40218979,1,"26,558.28",SUBSCRIPTIONS,01/03/18,"26,558.28",Central Finance,Financial Services
220218K,PLANTFORCE,40236,1,"2,013.00",OFFICE EQUIPMENT,01/03/18,"2,013.00",Technical and Service Support,Stationery
260218K,BRISTOL UNIFORMS LTD,409393,1,789.57,CLOTHING,01/03/18,789.57,Procurement,Clothing
260218K,BRISTOL UNIFORMS LTD,409394,1,"3,858.88",CLOTHING,01/03/18,"3,858.88",Procurement,Clothing
260218K,BRISTOL UNIFORMS LTD,409396,1,"3,908.85",CLOTHING,01/03/18,"3,908.85",Procurement,Clothing
260218K,BRISTOL UNIFORMS LTD,413060,1,789.57,CLOTHING,01/03/18,789.57,Procurement,Clothing
260218K,BRISTOL UNIFORMS LTD,413061,1,"3,858.88",CLOTHING,01/03/18,"3,858.88",Procurement,Clothing
260218K,BRISTOL UNIFORMS LTD,413067,1,"4,182.70",CLOTHING,01/03/18,"4,182.70",Procurement,Clothing
260218K,LEADING EDGE LEADERSHIP LTD,465,1,"1,350.00",PROFESSIONAL DEVELOPMENT,01/03/18,"1,350.00",Development and Training,Human Resources
800111231,BURLINGTON UNIFORMS LTD,477247,1,547.20,UNIFORMS - POMS,01/03/18,547.20,Procurement,Clothing
220218K,THE KINGDOM GROUP LT T/A KINGS,48079,1,688.05,FRS STAFF AGENCY,01/03/18,688.05,Communications,Human Resources
800110993,SPORTSAFE UK LTD,519898,1,330.16,REACTIVE GYM EQUIPMENT,01/03/18,330.16,Technical and Service Support,Sports & Playground Equipment & Maintenance
120218K,CAPITA SECURE INFO SOLUTIONS,6060029112,1,"121,410.66",CAMS CONTRACT,01/03/18,"121,410.66",Information and Communication Technology,ICT
800110519,G BURLEY & SONS LTD,65910,1,26.53,GROUNDS MAINTENANCE,01/03/18,"4,452.99",Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,2,59.62,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,3,46.49,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,4,13.43,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,5,26.24,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,6,51.36,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,7,39.77,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,8,20.15,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,9,55.14,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,10,95.13,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,11,23.77,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,12,121.71,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,13,42.63,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,14,2.19,PLANNED GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,15,46.23,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,16,82.72,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,17,34.37,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,18,65.49,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,19,12.37,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,20,26.31,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,21,69.13,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,22,24.29,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,23,26.77,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,24,54.12,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,25,10.39,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,26,30.66,PLANNED GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,27,30.92,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,28,46.35,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,29,21.77,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,30,24.48,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,31,34.78,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,32,41.09,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,33,16.24,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,34,22.71,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,35,29.41,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,36,11.84,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,37,56.33,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,38,6.51,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,39,60.55,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,40,3.76,PLANNED GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,41,16.92,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,42,7.40,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,43,16.41,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,44,19.57,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,45,22.28,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,46,62.95,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,47,3.24,PLANNED GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,48,99.29,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,49,131.56,PLANNED GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,50,6.70,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
800110519,G BURLEY & SONS LTD,65910,51,30.14,GROUNDS MAINTENANCE,01/03/18,,Technical and Service Support,Works - Construction
