 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
180216G,HP INC UK LIMITED,5231309,1,"102,960.00",MAINTENANCE & SUPPORT,03/03/16,"104,585.80",Information and Communication Technology,ICT
180216G,HP INC UK LIMITED,5231309,2,"1,625.80",MAINTENANCE & SUPPORT,03/03/16,,Information and Communication Technology,ICT
290216K,FAHEY BUILDERS LTD============,5331,1,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,"6,680.00",Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5331,2,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5331,3,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5331,4,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5332,1,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,"6,680.00",Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5332,2,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5332,3,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5332,4,"1,670.00",STRATEGIC (NON CYCLICAL),03/03/16,,Technical and Service Support,"Works - Construction, R&M"
290216K,FAHEY BUILDERS LTD============,5333,1,"4,988.00",STRATEGIC (NON CYCLICAL),03/03/16,"4,988.00",Technical and Service Support,"Works - Construction, R&M"
141382,MARSDEN FIRE SAFETY LTD,597,1,"2,995.00",OPERATIONAL EQUIP-PURCHASE,03/03/16,"2,995.00",Central Finance,Fire & Rescue
290216K,CAPITA SECURE INFO SOLUTIONS,6060009886,1,"10,367.00",CAMS CONTRACT,03/03/16,"10,367.00",CAMS Project,ICT
180216G,A P HILLS SIGNS===============,6234,1,327.00,GENERAL,03/03/16,327.00,Exercise Unified Response,Building Constr Materials
170216G,J HUDSON & CO (WHISTLES)LTD,66367,1,521.14,GENERAL CONSUMABLES,03/03/16,521.14,Procurement,Fire & Rescue
290216K,TRY & LILLY LTD===============,68365,1,94.46,UNIFORMS - POMS,03/03/16,330.61,Procurement,Clothing
290216K,TRY & LILLY LTD===============,68365,2,236.15,UNIFORMS - POMS,03/03/16,,Procurement,Clothing
260216G,*SUPPLIES TEAM================,7953375,1,"2,325.60",PUBLIC RELATIONS,03/03/16,"4,058.10",LFB 150th Anniversary,ICT
260216G,*SUPPLIES TEAM================,7953375,2,"1,253.50",PUBLIC RELATIONS,03/03/16,,LFB 150th Anniversary,ICT
260216G,*SUPPLIES TEAM================,7953375,3,479.00,PUBLIC RELATIONS,03/03/16,,LFB 150th Anniversary,ICT
170216G,*SUPPLIES TEAM================,8023196,1,693.00,PUBLIC RELATIONS,03/03/16,704.00,Exercise Unified Response,ICT
170216G,*SUPPLIES TEAM================,8023196,2,11.00,PUBLIC RELATIONS,03/03/16,,Exercise Unified Response,ICT
170216G,*SUPPLIES TEAM================,8023198,1,570.90,PUBLIC RELATIONS,03/03/16,585.90,Exercise Unified Response,ICT
170216G,*SUPPLIES TEAM================,8023198,2,15.00,PUBLIC RELATIONS,03/03/16,,Exercise Unified Response,ICT
290216K,TWO SERVICES LTD==============,86640,1,700.50,CATERING EQUIPMENT,03/03/16,700.50,Operations Fire Stations,Catering
260216G,PITNEY BOWES PURCHASE POWER,BD432500,1,"4,040.02",POSTAL SERVICES,03/03/16,"4,040.02",Information Management,Mail Services
170216G,*GRAFTON MERCHANTING GB LTD,CRO/360837,1,997.50,OPERATIONAL EQUIP-PURCHASE,03/03/16,"2,257.50",Exercise Unified Response,Building Constr Materials
170216G,*GRAFTON MERCHANTING GB LTD,CRO/360837,2,348.00,OPERATIONAL EQUIP-PURCHASE,03/03/16,,Exercise Unified Response,Building Constr Materials
170216G,*GRAFTON MERCHANTING GB LTD,CRO/360837,3,672.00,OPERATIONAL EQUIP-PURCHASE,03/03/16,,Exercise Unified Response,Building Constr Materials
170216G,*GRAFTON MERCHANTING GB LTD,CRO/360837,4,240.00,OPERATIONAL EQUIP-PURCHASE,03/03/16,,Exercise Unified Response,Building Constr Materials
260216G,E&S B DAVIS LTD,DAV/60087,1,475.00,OPERATIONAL EQUIP-PURCHASE,03/03/16,475.00,Operations Fire Stations,Environmental Services
260216G,E&S B DAVIS LTD,DAV/60398,1,295.00,OPERATIONAL EQUIP-PURCHASE,03/03/16,295.00,Operations Fire Stations,Environmental Services
220216G,HALL FUELS,I08228533,1,"2,380.80",FUEL,03/03/16,"2,380.80",Operations Fire Stations,Vehicle Management
260216G,ROCOM,I2782855,1,360.00,PURCHASES-IT COMMUNICATIONS,03/03/16,385.00,Property PFI,ICT
260216G,ROCOM,I2782855,2,25.00,PURCHASES-IT COMMUNICATIONS,03/03/16,,Property PFI,ICT
260216G,SOFTCAT LIMITED,INV01305562,1,"1,218.60",STATIONERY CONSUMABLES,03/03/16,"1,402.28",Information and Communication Technology,ICT
260216G,SOFTCAT LIMITED,INV01305562,2,139.04,STATIONERY CONSUMABLES,03/03/16,,Operational Policy,ICT
260216G,SOFTCAT LIMITED,INV01305562,3,44.64,STATIONERY CONSUMABLES,03/03/16,,Operational Policy,ICT
260216G,SOFTCAT LIMITED,INV01315951,1,"1,175.00",STATIONERY CONSUMABLES,03/03/16,"1,175.00",Information and Communication Technology,ICT
141388,LEX AUTOLEASE,MRI3962658,1,297.88,LEASE CAR CHARGES,03/03/16,"4,955.64",Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962658,2,"4,657.76",P/PAYMTS-CAR LEASG-RENTAL,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962658,3,-439.54,VAT CAR LEASING,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962658,4,439.54,LEASE CAR CHARGES,03/03/16,,Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962660,1,401.69,LEASE CAR CHARGES,03/03/16,"5,250.72",Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962660,2,"4,849.03",P/PAYMTS-CAR LEASG-RENTAL,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962660,3,-470.24,VAT CAR LEASING,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962660,4,470.24,LEASE CAR CHARGES,03/03/16,,Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962661,1,207.06,LEASE CAR CHARGES,03/03/16,"3,988.68",Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962661,2,"3,781.62",P/PAYMTS-CAR LEASG-RENTAL,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962661,3,-346.34,VAT CAR LEASING,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962661,4,346.34,LEASE CAR CHARGES,03/03/16,,Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962662,1,298.35,LEASE CAR CHARGES,03/03/16,"4,963.44",Procurement,Vehicle Management
141388,LEX AUTOLEASE,MRI3962662,2,"4,665.09",P/PAYMTS-CAR LEASG-RENTAL,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962662,3,-444.52,VAT CAR LEASING,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MRI3962662,4,444.52,LEASE CAR CHARGES,03/03/16,,Procurement,Vehicle Management
141388,LEX AUTOLEASE,MTI3962659,1,503.82,LEASE CAR CHARGES,03/03/16,"4,609.92",Procurement,Vehicle Management
141388,LEX AUTOLEASE,MTI3962659,2,"4,106.10",P/PAYMTS-CAR LEASG-RENTAL,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MTI3962659,3,-409.16,VAT CAR LEASING,03/03/16,,Finance Services,Vehicle Management
141388,LEX AUTOLEASE,MTI3962659,4,409.16,LEASE CAR CHARGES,03/03/16,,Procurement,Vehicle Management
290216K,ETC VENUES LTD================,PH-121844,1,"1,542.60",PROFESSIONAL DEVELOPMENT,03/03/16,"1,542.60",National Operational Guidance Project,Human Resources
290216K,FRONTIER PITTS LTD============,SI-066720,1,"7,500.00",PROFESSIONAL SERVICES,03/03/16,"7,500.00",Technical And Service Support,"Works - Construction, R&M"
290216K,BERENDSEN UK LTD,SN2333787,1,"9,393.95",LAUNDRY,03/03/16,"9,393.95",Central Operations,Cleaning & Janitorial
290216K,BRITISH TELECOM===============,VP71178070M22301MC,1,"1,755.57",CALL CHARGES,03/03/16,"40,240.59",Information and Communication Technology,ICT
290216K,BRITISH TELECOM===============,VP71178070M22301MC,2,"38,485.02",TELECOMMUNICATIONS,03/03/16,,Information and Communication Technology,ICT
290216K,ADVANCED FURNITURE============,0000079267,1,540.00,OFFICE FURNITURE,07/03/16,540.00,Operations Fire Stations,Furniture
220216G,ADVANCED FURNITURE============,0000079268,1,675.00,OFFICE FURNITURE,07/03/16,675.00,Operations Fire Stations,Furniture
220216G,FIRST PRODUCTS (SUSSEX) LTD,10/1527,1,519.50,GENERAL CONSUMABLES,07/03/16,519.50,Procurement,Fire & Rescue
010316K,LINCOLNSHIRE COUNTY COUNCIL===,10013544,1,"75,366.19",FIRE AUTHORITIES,07/03/16,"75,366.19",National Operational Guidance Project,Statutory Bodies
800077011,*JAMES HUNTER (OUTFITTERS) LTD,108569,1,362.23,CLOTHING,07/03/16,507.97,Operations Fire Stations,Clothing
800077011,*JAMES HUNTER (OUTFITTERS) LTD,108569,2,145.74,CLOTHING,07/03/16,,Operations Fire Stations,Clothing
800077018,*JAMES HUNTER (OUTFITTERS) LTD,108576,1,239.44,CLOTHING,07/03/16,308.85,Operations Fire Stations,Clothing
800077018,*JAMES HUNTER (OUTFITTERS) LTD,108576,2,69.41,CLOTHING,07/03/16,,Operations Fire Stations,Clothing
800077019,*JAMES HUNTER (OUTFITTERS) LTD,108577,1,239.44,CLOTHING,07/03/16,308.85,Operations Fire Stations,Clothing
800077019,*JAMES HUNTER (OUTFITTERS) LTD,108577,2,69.41,CLOTHING,07/03/16,,Operations Fire Stations,Clothing
190216G,EI WORLD LIMITED,12490,1,"1,000.00",ASSESSMENTS,07/03/16,"1,000.00",HR Management,Human Resources
170216F,FIRE SERVICES YOUTH TRAIN.ASS.,13815,1,675.00,GENERAL,07/03/16,"1,575.00",Cadets,Human Resources
170216F,FIRE SERVICES YOUTH TRAIN.ASS.,13815,2,900.00,GENERAL,07/03/16,,Cadets,Human Resources
800077032,REDFERN TRAVEL LTD,1683326,1,843.70,TRAVEL BOOKINGS,07/03/16,843.70,Fire Safety Regulation,Human Resources
070316K,LOSBERGER RAPID DEPLOYMENT,16840,1,"21,100.12",OPERATIONAL EQUIP-PURCHASE,07/03/16,"35,747.50",Exercise Unified Response,Fire & Rescue
070316K,LOSBERGER RAPID DEPLOYMENT,16840,2,"2,339.16",OPERATIONAL EQUIP-PURCHASE,07/03/16,,Exercise Unified Response,Fire & Rescue
070316K,LOSBERGER RAPID DEPLOYMENT,16840,3,"9,596.40",OPERATIONAL EQUIP-PURCHASE,07/03/16,,Exercise Unified Response,Fire & Rescue
070316K,LOSBERGER RAPID DEPLOYMENT,16840,4,"2,243.20",OPERATIONAL EQUIP-PURCHASE,07/03/16,,Exercise Unified Response,Fire & Rescue
070316K,LOSBERGER RAPID DEPLOYMENT,16840,5,468.62,OPERATIONAL EQUIP-PURCHASE,07/03/16,,Exercise Unified Response,Fire & Rescue
800077042,REDFERN TRAVEL LTD,1685538,1,279.31,TRAVEL BOOKINGS,07/03/16,279.31,National Operational Guidance Project,Human Resources
800077045,REDFERN TRAVEL LTD,1686691,1,418.53,TRAVEL BOOKINGS,07/03/16,418.53,Information and Communication Technology,Human Resources
800077071,REDFERN TRAVEL LTD,1689869,1,"5,555.95",OVERSEAS TRAVEL,07/03/16,"5,555.95",Operational Policy,Human Resources
800077036,REDFERN TRAVEL LTD,1689966,1,308.10,ACCOMMODATION BOOKINGS,07/03/16,308.10,National Operational Guidance Project,Human Resources
800077035,REDFERN TRAVEL LTD,1690420,1,975.52,OVERSEAS TRAVEL,07/03/16,975.52,Exercise Unified Response,Human Resources
