 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
201117K,*SPRUE SAFETY PRODUCTS LTD,1112106,1,159.20,FIRE DETECTORS,04/12/17,777.20,Community Safety,Vehicle Management
201117K,*SPRUE SAFETY PRODUCTS LTD,1112106,2,618.00,FIRE DETECTORS,04/12/17,,Community Safety,Vehicle Management
291117K,*SPRUE SAFETY PRODUCTS LTD,1112107,1,159.20,FIRE DETECTORS,04/12/17,777.20,Community Safety,Vehicle Management
291117K,*SPRUE SAFETY PRODUCTS LTD,1112107,2,618.00,FIRE DETECTORS,04/12/17,,Community Safety,Vehicle Management
281117K,OPERATIONAL RESEARCH IN HEALTH,112C/LFB2/2J,1,"1,759.81",CONSULTANTS,04/12/17,"1,759.81",Information and Communication Technology,Vehicle Management
291117G,BT GLOBAL SERVICES,1136726,1,541.66,TELECOMMUNICATIONS,04/12/17,541.66,Information and Communication Technology,Vehicle Management
281117K,OPERATIONAL RESEARCH IN HEALTH,127C/LFB2/2K,1,"2,782.03",CONSULTANTS,04/12/17,"2,782.03",Information and Communication Technology,Vehicle Management
271117K,H FINE & SON LTD==============,155820,1,455.00,UNIFORMS - POMS,04/12/17,455.00,Procurement,Vehicle Management
281117K,PANORAMA ANTENNAS LTD,160000353,1,"3,914.50",PURCHASE,04/12/17,"5,152.16",Information and Communication Technology,Vehicle Management
281117K,PANORAMA ANTENNAS LTD,160000353,2,"1,127.27",PURCHASE,04/12/17,,Information and Communication Technology,Vehicle Management
281117K,PANORAMA ANTENNAS LTD,160000353,3,94.70,PURCHASE,04/12/17,,Information and Communication Technology,"Works - Construction, R&M"
281117K,PANORAMA ANTENNAS LTD,160000353,4,6.19,PURCHASE,04/12/17,,Information and Communication Technology,"Works - Construction, R&M"
281117K,PANORAMA ANTENNAS LTD,160000353,5,9.50,PURCHASE,04/12/17,,Information and Communication Technology,Building Constr Materials
800106873,ENGIE,1800029337,1,"1,875.14",REACTIVE MEP,04/12/17,"12,200.27",Technical and Service Support,Building Constr Materials
800106873,ENGIE,1800029337,2,319.01,REACTIVE MEP,04/12/17,,Technical and Service Support,Human Resources
800106873,ENGIE,1800029337,3,817.56,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,4,"1,188.74",REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,5,877.31,REACTIVE MEP,04/12/17,,Technical and Service Support,"Works - Construction, R&M"
800106873,ENGIE,1800029337,6,951.87,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,7,"1,372.46",REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,8,"1,385.17",REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,9,140.12,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106873,ENGIE,1800029337,10,"1,144.75",REACTIVE MEP,04/12/17,,Technical and Service Support,Environmental Services
800106873,ENGIE,1800029337,11,"2,128.14",REACTIVE MEP,04/12/17,,Technical and Service Support,Environmental Services
800106874,ENGIE,1800029340,1,386.99,REACTIVE MEP,04/12/17,"7,914.04",Technical and Service Support,Consultancy
800106874,ENGIE,1800029340,2,"1,106.50",REACTIVE MEP,04/12/17,,Technical and Service Support,ICT
800106874,ENGIE,1800029340,3,466.13,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,4,470.14,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,5,38.38,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,6,440.63,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,7,62.85,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,8,919.00,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,9,388.32,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106874,ENGIE,1800029340,10,169.02,REACTIVE MEP,04/12/17,,Technical and Service Support,Environmental Services
800106874,ENGIE,1800029340,11,48.64,REACTIVE MEP,04/12/17,,Technical and Service Support,"Works - Construction, R&M"
800106874,ENGIE,1800029340,12,840.75,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106874,ENGIE,1800029340,13,973.39,REACTIVE MEP,04/12/17,,Technical and Service Support,"Works - Construction, R&M"
800106874,ENGIE,1800029340,14,"1,546.70",REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106874,ENGIE,1800029340,15,56.60,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,1,763.76,REACTIVE MEP,04/12/17,"32,163.30",Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,2,643.33,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,3,108.90,REACTIVE MEP,04/12/17,,Technical and Service Support,Statutory Bodies
800106870,ENGIE,1800029343,4,118.80,REACTIVE MEP,04/12/17,,Technical and Service Support,Statutory Bodies
800106870,ENGIE,1800029343,5,301.40,REACTIVE MEP,04/12/17,,Technical and Service Support,Statutory Bodies
800106870,ENGIE,1800029343,6,309.60,REACTIVE MEP,04/12/17,,Technical and Service Support,Vehicle Management
800106870,ENGIE,1800029343,7,"2,464.00",REACTIVE MEP,04/12/17,,Technical and Service Support,"Works - Construction, R&M"
800106870,ENGIE,1800029343,8,"2,503.31",REACTIVE MEP,04/12/17,,Technical and Service Support,"Works - Construction, R&M"
800106870,ENGIE,1800029343,9,358.25,REACTIVE MEP,04/12/17,,Technical and Service Support,Building Constr Materials
800106870,ENGIE,1800029343,10,737.59,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,11,488.90,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,12,553.04,REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,13,"2,304.13",REACTIVE MEP,04/12/17,,Technical and Service Support,Consultancy
800106870,ENGIE,1800029343,14,"1,055.70",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,15,772.01,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,16,913.68,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,17,426.08,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,18,"1,122.58",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,19,474.66,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,20,545.25,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,21,613.45,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,22,406.46,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,23,226.98,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,24,900.83,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,25,152.18,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,26,327.44,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,27,"1,337.04",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,28,56.16,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,29,566.01,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,30,503.12,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,31,503.12,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,32,503.12,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,33,572.61,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,34,"1,330.73",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,35,607.51,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,36,349.34,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,37,503.12,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,38,470.83,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,39,115.10,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,40,492.14,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,41,106.78,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,42,969.72,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,43,413.83,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,44,"1,198.62",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,45,369.10,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,46,"1,241.80",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106870,ENGIE,1800029343,47,361.19,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,1,"2,185.81",REACTIVE MEP,04/12/17,"8,783.92",Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,2,30.95,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,3,616.49,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,4,"1,175.45",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,5,"1,529.45",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,6,195.36,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,7,606.45,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,8,807.83,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,9,350.50,REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
800106877,ENGIE,1800029346,10,"1,285.63",REACTIVE MEP,04/12/17,,Technical and Service Support,Works - Construction
281117K,HARRIS INSTALLATION SERVICES,21935,1,"1,964.00",REMOVALS,04/12/17,"1,964.00",Technical and Service Support,Facilities & Management Services
800107363,REDFERN TRAVEL LTD,2347911,1,294.80,ACCOMMODATION BOOKINGS,04/12/17,294.80,Operational Resilience,Human Resources
800107351,REDFERN TRAVEL LTD,2348352,1,783.70,ACCOMMODATION BOOKINGS,04/12/17,783.70,Operational Resilience,Human Resources
800107357,REDFERN TRAVEL LTD,2350584,1,378.40,ACCOMMODATION BOOKINGS,04/12/17,378.40,National Operational Guidance Project,Human Resources
800107367,REDFERN TRAVEL LTD,2352475,1,365.40,ACCOMMODATION BOOKINGS,04/12/17,365.40,Community Safety,Human Resources
800107347,REDFERN TRAVEL LTD,2355496,1,274.45,ACCOMMODATION BOOKINGS,04/12/17,274.45,Central Finance,Human Resources
800107346,REDFERN TRAVEL LTD,2355605,1,260.00,TRAVEL BOOKINGS,04/12/17,260.00,Central Finance,Human Resources
800107366,REDFERN TRAVEL LTD,2356526,1,645.35,OVERSEAS TRAVEL,04/12/17,645.35,Operational Resilience,Human Resources
800107399,REDFERN TRAVEL LTD,2357834,1,265.21,TRAVEL BOOKINGS,04/12/17,265.21,Community Safety,Human Resources
800107394,REDFERN TRAVEL LTD,2358050,1,265.00,TRAVEL BOOKINGS,04/12/17,265.00,Corporate Management Team,Human Resources
800107338,REDFERN TRAVEL LTD,2367114,1,887.87,ACCOMMODATION BOOKINGS,04/12/17,887.87,Operational Policy,Human Resources
800107418,REDFERN TRAVEL LTD,2376119,1,303.70,ACCOMMODATION BOOKINGS,04/12/17,303.70,National Operational Guidance Project,Human Resources
800107439,REDFERN TRAVEL LTD,2378110,1,293.70,ACCOMMODATION BOOKINGS,04/12/17,293.70,National Operational Guidance Project,Human Resources
241117K,CRISPIN HUGHES================,2426,1,360.00,FILM & VIDEO,04/12/17,360.00,Communications,Facilities & Management Services
291117K,JOANNE ARBER,291117,1,"1,125.00",ASSESSMENTS,04/12/17,"1,125.00",HR Management,Human Resources
281117K,WATERFRONT MANUFACTURING LTD,29836,1,604.39,CLOTHING,04/12/17,940.39,Control and Resource Management,Clothing
281117K,WATERFRONT MANUFACTURING LTD,29836,2,336.00,CLOTHING,04/12/17,,Control and Resource Management,Clothing
281117K,WATERFRONT MANUFACTURING LTD,29856,1,594.39,CLOTHING,04/12/17,762.39,Fire Stations (North West),Clothing
281117K,WATERFRONT MANUFACTURING LTD,29856,2,168.00,CLOTHING,04/12/17,,Fire Stations (North West),Clothing
291117K,FRANKS EXPRESS,31168,1,279.40,REFRESHMENTS,04/12/17,279.40,Fire Stations (South West),Catering
291117K,FRANKS EXPRESS,31176,1,265.40,REFRESHMENTS,04/12/17,265.40,Fire Stations (South West),Catering
291117K,FRANKS EXPRESS,31178,1,265.40,REFRESHMENTS,04/12/17,265.40,Fire Stations (South West),Catering
281117K,ARKAS LIMITED,31454,1,345.00,REACTIVE SMALL WORKS AND PROJ,04/12/17,345.00,Technical and Service Support,Works - Construction
281117K,REDTRONIC LTD=================,35016,1,400.01,OPERATIONAL EQUIP-PURCHASE,04/12/17,400.01,Community Safety,Emergency Services
281117K,LOCAL GOVERNMENT ASSOCIATION,40156409,1,395.00,PROFESSIONAL DEVELOPMENT,04/12/17,395.00,Development and Training,Human Resources
171117K,OPEN UNIVERSITY===============,412620,1,"1,333.00",DEVELOPMENT,04/12/17,"1,333.00",Development and Training,Human Resources
291117K,BT GLOBAL SERVICES,457619,1,"1,826.28",TELECOMMUNICATIONS,04/12/17,"1,826.28",Information and Communication Technology,ICT
291117K,BT GLOBAL SERVICES,457630,1,269.69,TELECOMMUNICATIONS,04/12/17,269.69,Information and Communication Technology,ICT
281117K,THE KINGDOM GROUP LT T/A KINGS,47538,1,693.00,FRS STAFF AGENCY,04/12/17,"2,079.00",Communications,Human Resources
281117K,THE KINGDOM GROUP LT T/A KINGS,47538,2,693.00,FRS STAFF AGENCY,04/12/17,,Communications,Human Resources
281117K,THE KINGDOM GROUP LT T/A KINGS,47538,3,693.00,FRS STAFF AGENCY,04/12/17,,Communications,Human Resources
281117K,THE KINGDOM GROUP LT T/A KINGS,47539,1,793.80,FRS STAFF AGENCY,04/12/17,"2,422.56",Communications,Human Resources
281117K,THE KINGDOM GROUP LT T/A KINGS,47539,2,817.32,FRS STAFF AGENCY,04/12/17,,Communications,Human Resources
281117K,THE KINGDOM GROUP LT T/A KINGS,47539,3,811.44,FRS STAFF AGENCY,04/12/17,,Communications,Human Resources
281117K,*HOMEPACK LTD,47938,1,104.40,OPERATIONAL EQUIP-PURCHASE,04/12/17,269.20,Fire Stations (North West),Emergency Services
281117K,*HOMEPACK LTD,47938,2,164.80,OPERATIONAL EQUIP-PURCHASE,04/12/17,,Fire Stations (North West),Emergency Services
281117K,DEALERSHIP SERVICES LTD,5705,1,74.55,CLOTHING,04/12/17,660.15,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,2,86.55,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,3,173.10,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,4,173.10,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,5,28.85,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,6,31.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,7,31.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,8,31.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5705,9,31.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,1,31.00,CLOTHING,04/12/17,985.00,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,2,15.50,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,3,93.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,4,46.50,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,5,31.00,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,6,15.50,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,7,86.55,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,8,201.95,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,9,115.40,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,10,59.85,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,11,139.65,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,12,79.80,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,13,14.85,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,14,34.65,CLOTHING,04/12/17,,Community Safety,Clothing
281117K,DEALERSHIP SERVICES LTD,5706,15,19.80,CLOTHING,04/12/17,,Community Safety,Clothing
800107152,*GREENHAM TRADING LTD,5771450,1,"1,189.00",HYGIENE,04/12/17,"1,733.80",Operational Resilience,Cleaning & Janitorial
800107152,*GREENHAM TRADING LTD,5771450,2,259.80,HYGIENE,04/12/17,,Operational Resilience,Cleaning & Janitorial
800107152,*GREENHAM TRADING LTD,5771450,3,238.50,HYGIENE,04/12/17,,Operational Resilience,Cleaning & Janitorial
800107152,*GREENHAM TRADING LTD,5771450,4,46.50,HYGIENE,04/12/17,,Operational Resilience,Cleaning & Janitorial
281117K,FOCUS & VISION TECHNOLOGY LTD,60438,1,332.70,MEDICAL EXPENSES CONTRACT,04/12/17,332.70,HR Management,Human Resources
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,1,7.64,CLOTHING,04/12/17,845.41,Fire Stations (North West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,2,7.64,CLOTHING,04/12/17,,Fire Stations (North West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,3,7.64,CLOTHING,04/12/17,,Firefighter Trainees,Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,4,15.28,CLOTHING,04/12/17,,Fire Stations (South West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,5,15.28,CLOTHING,04/12/17,,Fire Stations (South West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,6,15.28,CLOTHING,04/12/17,,Fire Stations (South West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,7,13.80,CLOTHING,04/12/17,,Fire Stations (South West),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,8,6.36,CLOTHING,04/12/17,,Fire Stations (North East),Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,9,300.00,CLOTHING,04/12/17,,Control and Resource Management,Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,10,300.00,CLOTHING,04/12/17,,Firefighter Trainees,Clothing
271117C,*HUNTER APPAREL SOLUTIONS LTD,68419,11,156.49,CLOTHING,04/12/17,,Control and Resource Management,Clothing
142072,CASTLE WATER LIMITED,778537,1,"1,225.22",WATER & SEWERAGE RATES,04/12/17,"1,225.22",Technical and Service Support,Utilities
281117K,FIRE SERVICE COLLEGE LTD,811115,1,"3,995.00",HIRE OF FACILITIES,04/12/17,"3,995.00",Operational Resilience,Facilities & Management Services
281117K,H & V HEATING & VENTILATING,8366/203/JE,1,106.10,DEVELOPMENT  EXPENSES-CONTRACT,04/12/17,"1,620.58",Technical and Service Support,Building Constr Materials
281117K,H & V HEATING & VENTILATING,8366/203/JE,2,354.21,DEVELOPMENT  EXPENSES-CONTRACT,04/12/17,,Technical and Service Support,Building Constr Materials
281117K,H & V HEATING & VENTILATING,8366/203/JE,3,"1,160.27",DEVELOPMENT  EXPENSES-CONTRACT,04/12/17,,Technical and Service Support,Building Constr Materials
291117K,H & V HEATING & VENTILATING,8367/202/JE,1,"1,435.01",DEVELOPMENT  EXPENSES-CONTRACT,04/12/17,"1,435.01",Technical and Service Support,Building Constr Materials
291117K,SHARPE PRITCHARD,89505,1,532.00,PROFESSIONAL SERVICES,04/12/17,532.00,Technical and Service Support,Consultancy
142067,BRITISH GAS BUSINESS,9519625161,1,554.25,ELECTRICITY,04/12/17,"14,953.06",Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,2,448.56,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,3,757.60,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,4,994.73,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,5,554.56,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,6,902.36,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,7,621.09,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,8,464.65,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,9,323.43,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,10,470.95,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,11,266.75,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,12,714.22,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,13,329.47,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,14,349.03,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,15,293.01,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,16,77.97,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,17,47.65,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,18,44.68,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,19,66.61,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,20,34.87,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,21,11.04,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
142067,BRITISH GAS BUSINESS,9519625161,22,12.21,ELECTRICITY,04/12/17,,Technical and Service Support,Utilities
