 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
280317K,HELEN BARTIMOTE,0639,1,"14,250.00",CONSULTANTS,04/04/17,"14,250.00",HR Management,Consultancy
300317K,AFFINITY BUSINESS RETAIL LTD,101093939,1,665.00,CURRENT HYDRANT COSTS,04/04/17,665.00,Operational Resilience,Utilities
280317K,IBM UK LIMITED,105398824,1,780.00,MAINTENANCE & SUPPORT,04/04/17,"36,641.00",Information and Communication Technology,ICT
280317K,IBM UK LIMITED,105398824,2,"3,971.00",MAINTENANCE & SUPPORT,04/04/17,,Information and Communication Technology,ICT
280317K,IBM UK LIMITED,105398824,3,"8,290.00",MAINTENANCE & SUPPORT,04/04/17,,Information and Communication Technology,ICT
280317K,IBM UK LIMITED,105398824,4,"23,600.00",MAINTENANCE & SUPPORT,04/04/17,,Information and Communication Technology,ICT
240317G,GUARDIAN ALARMS LTD===========,110383,1,"4,754.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"4,754.00",Technical and Service Support,Facilities & Management S
300317K,ROYAL COLLEGE OF MUSIC========,11049846,1,420.00,PUBLIC RELATIONS,04/04/17,420.00,Communications,Facilities & Management S
270317K,NUS STUDENTS' UNION,11066,1,"1,480.00",SUBSCRIPTIONS,04/04/17,"1,480.00",Procurement,Consultancy
290317K,KONICA MINOLTA BUSINESS,1128991962,1,153.73,OFFICE EQUIPMENT,04/04/17,"6,313.43",Communications,ICT
290317K,KONICA MINOLTA BUSINESS,1128991962,2,317.64,OFFICE EQUIPMENT,04/04/17,,Communications,ICT
290317K,KONICA MINOLTA BUSINESS,1128991962,3,"3,624.00",OFFICE EQUIPMENT,04/04/17,,Communications,ICT
290317K,KONICA MINOLTA BUSINESS,1128991962,4,200.41,OFFICE EQUIPMENT,04/04/17,,Communications,ICT
290317K,KONICA MINOLTA BUSINESS,1128991962,5,"1,889.46",OFFICE EQUIPMENT,04/04/17,,Communications,ICT
290317K,KONICA MINOLTA BUSINESS,1128991962,6,128.19,OFFICE EQUIPMENT,04/04/17,,Communications,ICT
300317K,BT GLOBAL SERVICES,1136118,1,541.66,TELECOMMUNICATIONS,04/04/17,541.66,Information and Communication Technology,ICT
310317G,THE MARSTAN PRESS LTD========,11993,1,"5,837.00",GENERAL CONSUMABLES,04/04/17,"5,837.00",Procurement,Facilities & Management S
310317K,PARTNERS BY DESIGN LTD,1221026767,1,275.00,GENERAL,04/04/17,575.00,Central Finance,Facilities & Management S
310317K,PARTNERS BY DESIGN LTD,1221026767,2,150.00,GENERAL,04/04/17,,Central Finance,Facilities & Management S
310317K,PARTNERS BY DESIGN LTD,1221026767,3,40.00,STATIONERY CONSUMABLES,04/04/17,,Central Finance,Facilities & Management S
310317K,PARTNERS BY DESIGN LTD,1221026767,4,110.00,STATIONERY CONSUMABLES,04/04/17,,Central Finance,Facilities & Management S
220317F,UNIVERSITY OF PORTSMOUTH,13337320,1,"2,130.00",PROFESSIONAL DEVELOPMENT,04/04/17,"2,130.00",Development and Training,Human Resources
300317K,COYLE PERSONNEL,1396521,1,969.15,FRS STAFF AGENCY,04/04/17,969.15,Procurement,Human Resources
300317K,COYLE PERSONNEL,1397642,1,934.54,FRS STAFF AGENCY,04/04/17,934.54,Procurement,Human Resources
300317K,COYLE PERSONNEL,1400210,1,899.93,FRS STAFF AGENCY,04/04/17,899.93,Procurement,Human Resources
300317K,COYLE PERSONNEL,1402396,1,775.32,FRS STAFF AGENCY,04/04/17,775.32,Procurement,Human Resources
300317K,COYLE PERSONNEL,1403611,1,"1,017.61",FRS STAFF AGENCY,04/04/17,"1,017.61",Procurement,Human Resources
300317K,COYLE PERSONNEL,1405194,1,401.51,FRS STAFF AGENCY,04/04/17,401.51,Procurement,Human Resources
240317G,RUSI TRAINING LIMITED=========,14067/JC,1,"12,750.00",CONSULTANTS,04/04/17,"12,750.00",Strategy & Inclusion,Human Resources
300317K,COYLE PERSONNEL,1410877,1,775.32,FRS STAFF AGENCY,04/04/17,775.32,Procurement,Human Resources
300317K,COYLE PERSONNEL,1411993,1,969.15,FRS STAFF AGENCY,04/04/17,969.15,Procurement,Human Resources
300317K,COYLE PERSONNEL,1414309,1,969.15,FRS STAFF AGENCY,04/04/17,969.15,Procurement,Human Resources
220317F,REAM CONTRACTS LTD,14802,1,"9,422.98",REACTIVE SMALL WORKS AND PROJ,04/04/17,"9,422.98",Technical and Service Support,Building Constr Materials
220317F,REAM CONTRACTS LTD,14803,1,"2,562.88",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,562.88",Technical and Service Support,Building Constr Materials
220317F,REAM CONTRACTS LTD,14804,1,"9,821.80",REACTIVE SMALL WORKS AND PROJ,04/04/17,"9,821.80",Technical and Service Support,Building Constr Materials
240317G,REAM CONTRACTS LTD,14808,1,"5,641.65",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,"5,641.65",Technical and Service Support,Building Constr Materials
310317K,SAFEGUARD PEST CON. & ENV.LTD,1498394,1,"2,340.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,340.00",Technical and Service Support,Environmental Services
310317K,SURREY BLIND & CURTAIN CO=====,15369,1,"2,900.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,900.00",Technical and Service Support,"Works - Construction, R&M"
290317K,LONDON FIT OUT LTD,1664,1,"9,613.00",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,"9,613.00",Technical and Service Support,"Works - Construction, R&M"
290317K,DRON & WRIGHT,18748,1,"4,571.00",PROFESSIONAL SERVICES,04/04/17,"28,598.31",Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,2,"4,326.46",PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,3,"1,175.00",PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,4,515.00,PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,5,390.00,PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,6,626.50,DISPOSAL COSTS-ESTATES AGENTS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,7,"1,526.50",DISPOSAL COSTS-ESTATES AGENTS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,8,763.50,PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,9,"2,234.50",PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,10,416.67,PROFESSIONAL SERVICES,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,11,203.88,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,12,70.50,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,13,445.50,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,14,"10,872.80",DISPOSAL COSTS-ESTATES AGENTS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,15,105.00,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,16,215.00,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,17,35.50,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
290317K,DRON & WRIGHT,18748,18,105.00,PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Facilities & Management S
141825,DRON & WRIGHT,18749,1,750.00,PROFESSIONAL FEES GENERAL,04/04/17,750.00,Legal & Democratic Services,Facilities & Management S
141822,HEARTFELT ROOFING LIMITED,1967,1,"42,265.55",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,"70,442.59",Technical and Service Support,"Works - Construction, R&M"
141822,HEARTFELT ROOFING LIMITED,1967,2,"28,177.04",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,,Technical and Service Support,"Works - Construction, R&M"
141822,HEARTFELT ROOFING LIMITED,1968,1,"2,343.36",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,"3,905.60",Technical and Service Support,"Works - Construction, R&M"
141822,HEARTFELT ROOFING LIMITED,1968,2,"1,562.24",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,,Technical and Service Support,"Works - Construction, R&M"
290317K,GEORGE JONES & SON LTD========,2120,1,"14,930.51",PLANNED BUILDING DECORATIONS,04/04/17,"14,930.51",Technical and Service Support,"Works - Construction, R&M"
290317K,GEORGE JONES & SON LTD========,2121,1,"1,357.33",PLANNED BUILDING DECORATIONS,04/04/17,"1,357.33",Technical and Service Support,"Works - Construction, R&M"
141828,MS HEATHER OLIVER,231311+,1,545.00,PROFESSIONAL FEES ENFORCEMENT,04/04/17,545.00,Legal & Democratic Services,Legal Services
141828,MISS SARAH LE FEVRE===========,231311A,1,"2,650.00",PROFESSIONAL FEES ENFORCEMENT,04/04/17,"2,650.00",Legal & Democratic Services,Legal Services
141828,MISS SARAH LE FEVRE===========,232683A,1,"1,360.00",PROFESSIONAL FEES ENFORCEMENT,04/04/17,"1,360.00",Legal & Democratic Services,Legal Services
270317K,LB OF CROYDON,2401500,1,"7,500.00",GENERAL,04/04/17,"7,500.00",Community Safety Delivery,Public Bodies
310317K,REED CHILL CHEATER LTD,27114,1,"4,500.00",PROTECTIVE EQUIPMENT,04/04/17,"4,662.75",Technical and Service Support,Clothing
310317K,REED CHILL CHEATER LTD,27114,2,65.25,PROTECTIVE EQUIPMENT,04/04/17,,Technical and Service Support,Clothing
310317K,REED CHILL CHEATER LTD,27114,3,75.00,OPERATIONAL EQUIP-PURCHASE,04/04/17,,Technical and Service Support,Clothing
310317K,REED CHILL CHEATER LTD,27114,4,10.00,OPERATIONAL EQUIP-PURCHASE,04/04/17,,Technical and Service Support,Clothing
310317K,REED CHILL CHEATER LTD,27114,5,12.50,OPERATIONAL EQUIP-PURCHASE,04/04/17,,Technical and Service Support,Clothing
290317K,AECOM INFRASTRUCTURE &,28292701,1,"4,572.86",PROF FEES-MISCELLANEOUS,04/04/17,"10,169.25",Technical and Service Support,Consultancy
290317K,AECOM INFRASTRUCTURE &,28292701,2,"5,596.39",PROF FEES-MISCELLANEOUS,04/04/17,,Technical and Service Support,Consultancy
280317K,AECOM INFRASTRUCTURE &,28300634,1,408.66,PLANNED BUILDING DECORATIONS,04/04/17,408.66,Technical and Service Support,Consultancy
290317K,AECOM INFRASTRUCTURE &,28301313,1,792.87,PLANNED BUILDING DECORATIONS,04/04/17,792.87,Technical and Service Support,Consultancy
290317K,AECOM INFRASTRUCTURE &,28301314,1,"3,563.45",PLANNED BUILDING DECORATIONS,04/04/17,"3,563.45",Technical and Service Support,Consultancy
300317K,AECOM INFRASTRUCTURE &,28301315,1,888.27,PLANNED BUILDING DECORATIONS,04/04/17,888.27,Technical and Service Support,Consultancy
300317K,AECOM INFRASTRUCTURE &,28301366,1,"4,886.32",PROF FEES-MISCELLANEOUS,04/04/17,"4,886.32",Technical and Service Support,Consultancy
300317K,AECOM INFRASTRUCTURE &,28301367,1,"7,090.43",PROF FEES-MISCELLANEOUS,04/04/17,"7,090.43",Technical and Service Support,Consultancy
290317K,ARKAS LIMITED,30725,1,"2,045.00",DEVELOPMENT  EXPENSES-CONTRACT,04/04/17,"2,045.00",Technical and Service Support,"Works - Construction, R&M"
290317K,OPERATIONAL RESEARCH IN HEALTH,30C/LFB2/2C,1,"14,070.30",CONSULTANTS,04/04/17,"15,611.30",Information Management,Consultancy
290317K,OPERATIONAL RESEARCH IN HEALTH,30C/LFB2/2C,2,"1,541.00",CONSULTANTS,04/04/17,,Information Management,Consultancy
290317K,INSIGHT DIRECT (UK) LTD,3309374,1,"108,733.82",MAINTENANCE & SUPPORT,04/04/17,"475,759.58",Information and Communication Technology,ICT
290317K,INSIGHT DIRECT (UK) LTD,3309374,2,"334,256.76",MAINTENANCE & SUPPORT,04/04/17,,Information and Communication Technology,ICT
290317K,INSIGHT DIRECT (UK) LTD,3309374,3,"32,769.00",MAINTENANCE & SUPPORT,04/04/17,,Information and Communication Technology,ICT
141825,SITEIMPROVE LTD,33443,1,"2,207.98",MAINTENANCE & SUPPORT,04/04/17,"2,207.98",Communications,Facilities & Management S
270317K,REDTRONIC LTD=================,33596,1,"2,600.00",OPERATIONAL EQUIP-PURCHASE,04/04/17,"7,730.08",Procurement,Fire & Rescue
270317K,REDTRONIC LTD=================,33596,2,"5,130.08",OPERATIONAL EQUIP-PURCHASE,04/04/17,,Procurement,Fire & Rescue
290317K,B NOKES CONTRACTS LTD,3435,1,934.50,REMOVALS,04/04/17,934.50,Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3437,1,"5,481.50",PLANNED BUILDING DECORATIONS,04/04/17,"5,481.50",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3438,1,"2,349.00",PLANNED BUILDING DECORATIONS,04/04/17,"2,349.00",Technical and Service Support,"Works - Construction, R&M"
300317K,B NOKES CONTRACTS LTD,3443,1,"2,165.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,165.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3444,1,"2,889.50",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,889.50",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3445,1,"2,484.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,484.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3446,1,"3,732.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"3,732.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3447,1,"2,815.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,815.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3448,1,"4,051.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"4,051.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3451,1,"1,124.25",REACTIVE SMALL WORKS AND PROJ,04/04/17,"1,124.25",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3452,1,"4,103.25",REACTIVE SMALL WORKS AND PROJ,04/04/17,"4,103.25",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3453,1,"2,754.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,754.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3454,1,750.00,REACTIVE SMALL WORKS AND PROJ,04/04/17,750.00,Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3455,1,"8,200.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"8,200.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3456,1,"7,205.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"7,205.00",Technical and Service Support,"Works - Construction, R&M"
300317K,B NOKES CONTRACTS LTD,3457,1,"7,864.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"7,864.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3458,1,"3,790.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"3,790.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3459,1,"1,320.00",REACTIVE SMALL WORKS AND PROJ,04/04/17,"1,320.00",Technical and Service Support,"Works - Construction, R&M"
290317K,B NOKES CONTRACTS LTD,3460,1,420.00,REACTIVE SMALL WORKS AND PROJ,04/04/17,420.00,Technical and Service Support,"Works - Construction, R&M"
290317K,HUNTERS CONTRACTS LIMITED,357418,1,534.02,OFFICE FURNITURE,04/04/17,534.02,Fire Stations (South East),Furniture
210317K,HUNTERS CONTRACTS LIMITED,357560,1,259.80,OFFICE FURNITURE,04/04/17,259.80,Fire Stations (North East),Furniture
280317K,HUNTERS CONTRACTS LIMITED,357562,1,267.01,OFFICE FURNITURE,04/04/17,267.01,Fire Stations (South East),Furniture
270317K,HUNTERS CONTRACTS LIMITED,357563,1,367.72,OFFICE FURNITURE,04/04/17,367.72,Fire Stations (South East),Furniture
310317K,HUNTERS CONTRACTS LIMITED,357661,1,551.58,OFFICE FURNITURE,04/04/17,832.82,Fire Safety Regulation,Furniture
310317K,HUNTERS CONTRACTS LIMITED,357661,2,281.24,OFFICE FURNITURE,04/04/17,,Fire Safety Regulation,Furniture
280317K,HUNTERS CONTRACTS LIMITED,357663,1,551.58,OFFICE FURNITURE,04/04/17,551.58,Fire Safety Regulation,Furniture
141813,HAMPSHIRE FIRE AND RESCUE SERV,3630006554,1,"65,154.67",FIRE AUTHS-MUTUAL ASSISTANCE,04/04/17,"65,154.67",Corporate Management Team,Statutory Bodies
300317K,BRISTOL UNIFORMS LTD==========,364226,1,"2,686.25",CLOTHING,04/04/17,"2,686.25",Central Operations,Clothing
240317G,CLC PRESENTATION SYSTEMS LTD,36525,1,"6,500.00",OFFICE EQUIPMENT,04/04/17,"6,699.70",Communications,Facilities & Management S
240317G,CLC PRESENTATION SYSTEMS LTD,36525,2,199.70,OFFICE EQUIPMENT,04/04/17,,Communications,Facilities & Management S
300317K,BRISTOL UNIFORMS LTD==========,380627,1,789.57,CLOTHING,04/04/17,789.57,Procurement,Clothing
300317K,BRISTOL UNIFORMS LTD==========,380628,1,"3,858.88",CLOTHING,04/04/17,"3,858.88",Procurement,Clothing
300317K,BRISTOL UNIFORMS LTD==========,380629,1,"156,859.46",CLOTHING,04/04/17,"156,859.46",Procurement,Clothing
300317K,BRISTOL UNIFORMS LTD==========,384370,1,789.57,CLOTHING,04/04/17,789.57,Procurement,Clothing
300317K,BRISTOL UNIFORMS LTD==========,384371,1,"3,858.88",CLOTHING,04/04/17,"3,858.88",Procurement,Clothing
300317K,BRISTOL UNIFORMS LTD==========,384372,1,"156,859.47",CLOTHING,04/04/17,"156,859.47",Procurement,Clothing
290317K,FABTIC LTD,400020,1,"1,400.00",GENERAL,04/04/17,"1,400.00",Community Safety Delivery,Human Resources
280317K,BT GLOBAL SERVICES,438548,1,"15,050.12",MAINTENANCE & SUPPORT,04/04/17,"15,050.12",Information and Communication Technology,ICT
310317K,STORM TECHNOLOGIES,457550,1,125.20,ACQUISITIONS,04/04/17,294.60,Information and Communication Technology,ICT
310317K,STORM TECHNOLOGIES,457550,2,169.40,ACQUISITIONS,04/04/17,,Information and Communication Technology,ICT
170317K,DEALERSHIP SERVICES LTD,5148,1,134.75,CLOTHING,04/04/17,"1,131.90",Cadets,Clothing
170317K,DEALERSHIP SERVICES LTD,5148,2,242.55,CLOTHING,04/04/17,,Cadets,Clothing
170317K,DEALERSHIP SERVICES LTD,5148,3,404.25,CLOTHING,04/04/17,,Cadets,Clothing
170317K,DEALERSHIP SERVICES LTD,5148,4,269.50,CLOTHING,04/04/17,,Cadets,Clothing
170317K,DEALERSHIP SERVICES LTD,5148,5,80.85,CLOTHING,04/04/17,,Cadets,Clothing
310317K,CARPETS & FLOOR COVERS DIRECT=,5332,1,"5,344.50",REACTIVE SMALL WORKS AND PROJ,04/04/17,"5,344.50",Technical and Service Support,Building Constr Materials
310317K,CARPETS & FLOOR COVERS DIRECT=,5333,1,"2,251.60",REACTIVE SMALL WORKS AND PROJ,04/04/17,"2,251.60",Technical and Service Support,Building Constr Materials
310317K,CARPETS & FLOOR COVERS DIRECT=,5334*,1,"1,291.20",REACTIVE SMALL WORKS AND PROJ,04/04/17,"1,291.20",Technical and Service Support,Building Constr Materials
310317K,CARPETS & FLOOR COVERS DIRECT=,5335*,1,"1,958.20",REACTIVE SMALL WORKS AND PROJ,04/04/17,"1,958.20",Technical and Service Support,Building Constr Materials
290317K,FAHEY BUILDERS LTD============,5395,1,"5,340.00",PLANNED BUILDING DECORATIONS,04/04/17,"5,340.00",Technical and Service Support,"Works - Construction, R&M"
141825,CONFLICT MANAGEMENT PLUS LTD==,5422,1,"8,858.40",CONSULTANTS,04/04/17,"8,858.40",Strategy & Inclusion,Human Resources
280317K,FOCUS & VISION TECHNOLOGY LTD,56550,1,503.10,MEDICAL EXPENSES CONTRACT,04/04/17,503.10,HR Management,Healthcare
280317K,FOCUS & VISION TECHNOLOGY LTD,56654,1,"1,251.94",MEDICAL EXPENSES CONTRACT,04/04/17,"1,251.94",HR Management,Healthcare
280317K,FOCUS & VISION TECHNOLOGY LTD,56677,1,"1,626.26",MEDICAL EXPENSES CONTRACT,04/04/17,"1,626.26",HR Management,Healthcare
310317K,FOCUS & VISION TECHNOLOGY LTD,56774,1,453.95,MEDICAL EXPENSES CONTRACT,04/04/17,453.95,HR Management,Healthcare
310317K,FOCUS & VISION TECHNOLOGY LTD,56796,1,771.20,MEDICAL EXPENSES CONTRACT,04/04/17,771.20,HR Management,Healthcare
800096447,*GREENHAM TRADING LTD,5748990,1,64.86,HYGIENE,04/04/17,308.15,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,2,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,3,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,4,40.75,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,5,40.75,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,6,40.75,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,7,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,8,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,9,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,10,9.98,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,11,43.24,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096447,*GREENHAM TRADING LTD,5748990,12,17.92,HYGIENE,04/04/17,,Fire Stations (North East),Cleaning & Janitorial
800096999,*GREENHAM TRADING LTD,5750281,1,475.60,HYGIENE,04/04/17,666.60,Development and Training,Cleaning & Janitorial
800096999,*GREENHAM TRADING LTD,5750281,2,186.40,OPERATIONAL EQUIP-PURCHASE,04/04/17,,Development and Training,Cleaning & Janitorial
800096999,*GREENHAM TRADING LTD,5750281,3,4.60,HYGIENE,04/04/17,,Development and Training,Cleaning & Janitorial
800097086,G BURLEY & SONS LTD,59320,1,59.62,GROUNDS MAINTENANCE,04/04/17,"6,713.68",Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,2,46.49,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,3,13.43,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,4,26.24,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,5,51.36,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,6,39.77,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,7,20.15,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,8,55.14,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,9,95.13,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,10,23.77,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,11,121.71,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,12,42.63,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,13,2.19,PLANNED GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
800097086,G BURLEY & SONS LTD,59320,14,46.23,GROUNDS MAINTENANCE,04/04/17,,Technical and Service Support,Works - Construction
