 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
142009,ALPHABET (GB) LIMITED,80143043,3,-360.11,VAT CAR LEASING,02/10/17,,Finance Services,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143043,4,360.11,LEASE CAR CHARGES,02/10/17,,Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143044,1,"2,247.86",LEASE CAR CHARGES,02/10/17,"3,963.61",Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143044,2,"1,715.75",P/PAYMTS-CAR LEASG-RENTAL,02/10/17,,Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143044,3,-323.50,VAT CAR LEASING,02/10/17,,Finance Services,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143044,4,323.50,LEASE CAR CHARGES,02/10/17,,Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143045,1,"1,995.78",LEASE CAR CHARGES,02/10/17,"3,813.93",Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143045,2,"1,818.15",P/PAYMTS-CAR LEASG-RENTAL,02/10/17,,Procurement,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143045,3,-308.53,VAT CAR LEASING,02/10/17,,Finance Services,Vehicle Management
142009,ALPHABET (GB) LIMITED,80143045,4,308.53,LEASE CAR CHARGES,02/10/17,,Procurement,Vehicle Management
260917K,FIRMIN & SONS LTD=============,80845,1,"2,409.24",UNIFORMS - POMS,02/10/17,"2,409.24",Procurement,Clothing
270917K,FIRE SERVICE COLLEGE LTD,810601,1,"3,040.00",HIRE OF FACILITIES,02/10/17,"3,040.00",Operational Resilience,Human Resources
260917K,*ARCO GROUP THE,931080763,1,236.00,CLOTHING,02/10/17,472.00,Fire Engineering & Specialist Fire Safety,Fire & Rescue
260917K,*ARCO GROUP THE,931080763,2,236.00,CLOTHING,02/10/17,,Fire Engineering & Specialist Fire Safety,Fire & Rescue
270917K,E&S B DAVIS LTD,DAV/70348,1,295.00,OPERATIONAL EQUIP-PURCHASE,02/10/17,295.00,Fire Stations (North West),Environmental Services
260917K,HALL FUELS,I09540600,1,"3,784.40",FUEL,02/10/17,"3,784.40",Fire Stations (North West),Vehicle Management
180917G,HALL FUELS,I09553319,1,"2,850.00",FUEL,02/10/17,"2,866.31",Fire Stations (South East),Vehicle Management
180917G,HALL FUELS,I09553319,2,16.31,FUEL,02/10/17,,Fire Stations (South East),Vehicle Management
260917K,HALL FUELS,I09556055,1,"2,864.40",FUEL,02/10/17,"2,864.40",Fire Stations (South West),Vehicle Management
210917K,HALL FUELS,I09556056,1,"3,628.24",FUEL,02/10/17,"3,628.24",Fire Stations (North West),Vehicle Management
270917K,DAVID BURROWS-SUTCLIFFE,LFBE/014,1,"1,849.00",CONSULTANTS,02/10/17,"1,849.00",Central Finance,Legal Services
800104342,INTERSERVE ( FACILITIES MGMT),MANFI9402,1,75.42,REACTIVE CLEANING,02/10/17,273.51,Technical and Service Support,Cleaning & Janitorial
800104342,INTERSERVE ( FACILITIES MGMT),MANFI9402,2,12.57,REACTIVE CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104342,INTERSERVE ( FACILITIES MGMT),MANFI9402,3,133.16,REACTIVE CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104342,INTERSERVE ( FACILITIES MGMT),MANFI9402,4,52.36,REACTIVE CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,1,734.35,PLANNED CLEANING,02/10/17,"5,240.54",Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,2,808.87,PLANNED CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,3,"1,048.50",PLANNED CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,4,585.26,PLANNED CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,5,941.25,PLANNED CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
800104343,INTERSERVE ( FACILITIES MGMT),MANFI9404,6,"1,122.31",PLANNED CLEANING,02/10/17,,Technical and Service Support,Cleaning & Janitorial
190917F,SPECIALIST COMPUTER CENTRE,OP/M349337,1,546.12,ACQUISITIONS,02/10/17,546.12,Information and Communication Technology,ICT
190917F,SPECIALIST COMPUTER CENTRE,OP/M349338,1,614.76,ACQUISITIONS,02/10/17,622.46,Information and Communication Technology,ICT
190917F,SPECIALIST COMPUTER CENTRE,OP/M349338,2,7.70,ADDITIONAL PURCHASE COSTS,02/10/17,,Information and Communication Technology,ICT
150917F,SES WATER,SI039743,1,"1,152.00",CURRENT HYDRANT COSTS,02/10/17,"1,152.00",Procurement,Utilities
150917F,SES WATER,SI039747,1,"1,152.00",CURRENT HYDRANT COSTS,02/10/17,"1,152.00",Procurement,Utilities
150917F,SES WATER,SI039752,1,"1,152.00",CURRENT HYDRANT COSTS,02/10/17,"1,152.00",Procurement,Utilities
270917K,*BATES OFFICE SERVICES LTD,SI670490,1,584.55,OPERATIONAL EQUIP-PURCHASE,02/10/17,"1,563.75",Operational Policy,Stationery
270917K,*BATES OFFICE SERVICES LTD,SI670490,2,412.65,OPERATIONAL EQUIP-PURCHASE,02/10/17,,Operational Policy,Stationery
270917K,*BATES OFFICE SERVICES LTD,SI670490,3,566.55,OPERATIONAL EQUIP-PURCHASE,02/10/17,,Operational Policy,Stationery
270917K,TYCO BUILDING SERVICES PRODUCT,WXFS 2017 EUROPE,1,"2,195.00",PROFESSIONAL DEVELOPMENT,02/10/17,"2,195.00",Development and Training,Fire & Rescue
142009,LEX AUTOLEASE,XMIN150099,1,78.94,LEASE CAR CHARGES,02/10/17,738.80,Procurement,Vehicle Management
142009,LEX AUTOLEASE,XMIN150099,2,659.86,LEASE CAR CHARGES,02/10/17,,Procurement,Vehicle Management
142009,LEX AUTOLEASE,XMIN150099,3,-54.28,VAT CAR LEASING,02/10/17,,Finance Services,Vehicle Management
142009,LEX AUTOLEASE,XMIN150099,4,54.28,LEASE CAR CHARGES,02/10/17,,Procurement,Vehicle Management
280917K,MOOLANDS LTD,00009279,1,520.00,REACTIVE SMALL WORKS AND PROJ,05/10/17,520.00,Technical and Service Support,"Works - Construction, R&M"
280917K,MOOLANDS LTD,00009280,1,"6,440.00",REACTIVE SMALL WORKS AND PROJ,05/10/17,"6,440.00",Technical and Service Support,"Works - Construction, R&M"
280917K,MOOLANDS LTD,00009281,1,"1,200.00",REACTIVE SMALL WORKS AND PROJ,05/10/17,"1,200.00",Technical and Service Support,"Works - Construction, R&M"
142005,CASTLE WATER LIMITED,00617107,1,"1,803.71",WATER & SEWERAGE RATES,05/10/17,"1,803.71",Technical and Service Support,Utilities
021017K,JOANNE ARBER,060917,1,950.00,ASSESSMENTS,05/10/17,950.00,HR Management,Arts & Leisure Services
290917K,MERLIN ELECTRICAL SERVICES LTD,10027,1,"4,005.60",REACTIVE SMALL WORKS AND PROJ,05/10/17,"4,005.60",Technical and Service Support,Facilities & Management S
290917K,MERLIN ELECTRICAL SERVICES LTD,10028,1,"3,128.40",REACTIVE SMALL WORKS AND PROJ,05/10/17,"3,128.40",Technical and Service Support,Facilities & Management S
290917K,MERLIN ELECTRICAL SERVICES LTD,10031,1,346.17,REACTIVE SMALL WORKS AND PROJ,05/10/17,346.17,Technical and Service Support,Facilities & Management S
290917K,MERLIN ELECTRICAL SERVICES LTD,10032,1,"2,496.24",REACTIVE SMALL WORKS AND PROJ,05/10/17,"2,496.24",Technical and Service Support,Facilities & Management S
290917K,MERLIN ELECTRICAL SERVICES LTD,10050,1,"1,858.38",REACTIVE SMALL WORKS AND PROJ,05/10/17,"1,858.38",Technical and Service Support,Facilities & Management S
021017K,GETMAPPING PLC,10107,1,"7,950.00",SOFTWARE COTS,05/10/17,"7,950.00",Information and Communication Technology,ICT
280917K,AZTEC COMPUTING LTD,10566,1,"1,556.25",MAINTENANCE & SUPPORT,05/10/17,"10,368.75",HR Management,ICT
280917K,AZTEC COMPUTING LTD,10566,2,"2,812.50",MAINTENANCE & SUPPORT,05/10/17,,Central Operations,ICT
280917K,AZTEC COMPUTING LTD,10566,3,"6,000.00",MAINTENANCE & SUPPORT,05/10/17,,Information and Communication Technology,ICT
021017K,*SPRUE SAFETY PRODUCTS LTD,1108961,1,"2,224.80",FIRE DETECTORS,05/10/17,"2,224.80",Fire Stations (North West),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1108964,1,988.80,FIRE DETECTORS,05/10/17,988.80,Fire Stations (North West),Health & Safety
290917K,*SPRUE SAFETY PRODUCTS LTD,1109025,1,"2,719.20",FIRE DETECTORS,05/10/17,"2,719.20",Fire Stations (North West),Health & Safety
290917K,*SPRUE SAFETY PRODUCTS LTD,1109038,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1109784,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1109785,1,"1,854.00",FIRE DETECTORS,05/10/17,"1,854.00",Fire Stations (North East),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1109786,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109791,1,"1,359.60",FIRE DETECTORS,05/10/17,"1,359.60",Fire Stations (South West),Health & Safety
290917K,*SPRUE SAFETY PRODUCTS LTD,1109793,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1109796,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109797,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109801,1,"1,236.00",FIRE DETECTORS,05/10/17,"1,236.00",Fire Stations (North East),Health & Safety
021017K,*SPRUE SAFETY PRODUCTS LTD,1109803,1,988.80,FIRE DETECTORS,05/10/17,988.80,Fire Stations (South West),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109805,1,741.60,FIRE DETECTORS,05/10/17,741.60,Fire Stations (South West),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109809,1,741.60,FIRE DETECTORS,05/10/17,741.60,Fire Stations (South West),Health & Safety
250917K,*SPRUE SAFETY PRODUCTS LTD,1109811,1,741.60,FIRE DETECTORS,05/10/17,741.60,Fire Stations (South West),Health & Safety
280917K,JOANNE ARBER,120917,1,300.00,ASSESSMENTS,05/10/17,300.00,HR Management,Arts & Leisure Services
021017K,GB3 LIMITED,14656,1,"17,019.75",MAINTENANCE & SUPPORT,05/10/17,"17,019.75",London Coordination Centre,ICT
290917K,LONDON FIT OUT LTD,1715,1,"34,077.85",DAY TO DAY MINOR IMPS,05/10/17,"34,077.85",Technical and Service Support,"Works - Construction, R&M"
021017K,LONDON FIT OUT LTD,1719,1,"23,529.00",DAY TO DAY MINOR IMPS,05/10/17,"47,708.86",Technical and Service Support,"Works - Construction, R&M"
021017K,LONDON FIT OUT LTD,1719,2,"8,086.25",DAY TO DAY MINOR IMPS,05/10/17,,Technical and Service Support,"Works - Construction, R&M"
021017K,LONDON FIT OUT LTD,1719,3,"12,495.00",DAY TO DAY MINOR IMPS,05/10/17,,Technical and Service Support,"Works - Construction, R&M"
021017K,LONDON FIT OUT LTD,1719,4,"3,598.61",DAY TO DAY MINOR IMPS,05/10/17,,Technical and Service Support,"Works - Construction, R&M"
290917K,LONDON FIT OUT LTD,1720,1,"2,574.00",DAY TO DAY MINOR IMPS,05/10/17,"2,574.00",Grenfell,"Works - Construction, R&M"
290917K,LONDON FIT OUT LTD,1722,1,"26,629.00",PURCHASES-FURNITURE,05/10/17,"26,629.00",Technical and Service Support,"Works - Construction, R&M"
800104950,REDFERN TRAVEL LTD,2283401,1,268.38,TRAVEL BOOKINGS,05/10/17,268.38,National Operational Guidance Project,Human Resources
800104967,REDFERN TRAVEL LTD,2284297,1,381.68,TRAVEL BOOKINGS,05/10/17,381.68,Central Finance,Human Resources
800104924,REDFERN TRAVEL LTD,2284360,1,305.88,TRAVEL BOOKINGS,05/10/17,305.88,National Operational Guidance Project,Human Resources
800104930,REDFERN TRAVEL LTD,2288279,1,297.40,ACCOMMODATION BOOKINGS,05/10/17,297.40,National Operational Guidance Project,Human Resources
800104980,REDFERN TRAVEL LTD,2289751,1,727.00,OVERSEAS TRAVEL,05/10/17,727.00,Operational Policy,Human Resources
800104949,REDFERN TRAVEL LTD,2290104,1,456.22,TRAVEL BOOKINGS,05/10/17,456.22,Operational Resilience,Human Resources
800104987,REDFERN TRAVEL LTD,2291591,1,398.80,ACCOMMODATION BOOKINGS,05/10/17,398.80,National Operational Guidance Project,Human Resources
800104998,REDFERN TRAVEL LTD,2294706,1,318.66,TRAVEL BOOKINGS,05/10/17,318.66,Strategy & Inclusion,Human Resources
800104989,REDFERN TRAVEL LTD,2294818,1,300.70,ACCOMMODATION BOOKINGS,05/10/17,300.70,National Operational Guidance Project,Human Resources
800104996,REDFERN TRAVEL LTD,2294936,1,663.67,TRAVEL BOOKINGS,05/10/17,663.67,Corporate Management Team,Human Resources
800105007,REDFERN TRAVEL LTD,2297749,1,545.71,TRAVEL BOOKINGS,05/10/17,545.71,National Operational Guidance Project,Human Resources
800105009,REDFERN TRAVEL LTD,2300229,1,300.70,ACCOMMODATION BOOKINGS,05/10/17,300.70,National Operational Guidance Project,Human Resources
800105016,REDFERN TRAVEL LTD,2301810,1,280.49,TRAVEL BOOKINGS,05/10/17,280.49,National Operational Guidance Project,Human Resources
800104974,REDFERN TRAVEL LTD,2302140,1,297.70,ACCOMMODATION BOOKINGS,05/10/17,297.70,National Operational Guidance Project,Human Resources
800104992,REDFERN TRAVEL LTD,2304308,1,455.40,ACCOMMODATION BOOKINGS,05/10/17,455.40,Operational Resilience,Human Resources
800105029,REDFERN TRAVEL LTD,2304794,1,328.84,TRAVEL BOOKINGS,05/10/17,328.84,National Operational Guidance Project,Human Resources
800105010,REDFERN TRAVEL LTD,2306557,1,290.20,ACCOMMODATION BOOKINGS,05/10/17,290.20,National Operational Guidance Project,Human Resources
800105021,REDFERN TRAVEL LTD,2306714,1,252.99,TRAVEL BOOKINGS,05/10/17,252.99,Operational Policy,Human Resources
280917K,GEORGE JONES & SON LTD,2509,1,"1,673.97",PLANNED BUILDING DECORATIONS,05/10/17,"1,673.97",Technical and Service Support,"Works - Construction, R&M"
021017K,GEORGE JONES & SON LTD,2516,1,"23,511.98",PLANNED BUILDING DECORATIONS,05/10/17,"23,511.98",Technical and Service Support,"Works - Construction, R&M"
280917K,AECOM INFRASTRUCTURE &,28323163,1,"1,463.85",PROF FEES-MISCELLANEOUS,05/10/17,"1,463.85",Technical and Service Support,Consultancy
021017K,DRAEGER SAFETY UK LIMITED,2910098195,1,"3,182.50",PROTECTIVE EQUIPT - PARTS,05/10/17,"10,889.96",Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,2,"3,182.50",PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,3,"1,756.50",PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,4,908.46,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,5,679.50,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,6,42.20,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,7,265.50,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,8,356.50,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,9,380.30,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,10,12.30,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,11,8.10,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,12,13.20,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
021017K,DRAEGER SAFETY UK LIMITED,2910098195,13,102.40,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
270917K,DRAEGER SAFETY UK LIMITED,2910099338,1,656.20,PROTECTIVE EQUIPT - PARTS,05/10/17,656.20,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,1,48.00,PROTECTIVE EQUIPT - PARTS,05/10/17,"2,188.60",Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,2,27.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,3,129.40,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,4,41.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,5,27.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,6,11.40,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,7,177.30,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,8,29.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,9,192.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,10,"1,418.50",PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
210917K,DRAEGER SAFETY UK LIMITED,2910099459,11,88.00,PROTECTIVE EQUIPT - PARTS,05/10/17,,Technical and Service Support,Fire & Rescue
270917K,DRAEGER SAFETY UK LIMITED,2910099814,1,"1,140.60",PROTECTIVE EQUIPT - PARTS,05/10/17,"1,140.60",Technical and Service Support,Fire & Rescue
270917K,DRAEGER SAFETY UK LIMITED,2910099815,1,865.92,PROTECTIVE EQUIPT - PARTS,05/10/17,865.92,Technical and Service Support,Fire & Rescue
280917K,WATERFRONT MANUFACTURING LTD,29454,1,168.00,CLOTHING,05/10/17,781.69,Fire Stations (South West),Clothing
280917K,WATERFRONT MANUFACTURING LTD,29454,2,594.39,CLOTHING,05/10/17,,Fire Stations (South West),Clothing
280917K,WATERFRONT MANUFACTURING LTD,29454,3,9.30,CLOTHING,05/10/17,,Fire Stations (South West),Clothing
280917K,WATERFRONT MANUFACTURING LTD,29454,4,10.00,CLOTHING,05/10/17,,Fire Stations (South West),Clothing
290917K,WATERFRONT MANUFACTURING LTD,29542,1,672.00,CLOTHING,05/10/17,672.00,National Operational Guidance Project,Clothing
280917K,B & A TEXTILES LTD===========,2994,1,230.00,UNIFORMS - POMS,05/10/17,"1,725.00",Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,2,46.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,3,92.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,4,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,5,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,6,46.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,7,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,8,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,9,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,10,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,11,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,12,46.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,13,46.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,14,115.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,15,23.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
280917K,B & A TEXTILES LTD===========,2994,16,690.00,UNIFORMS - POMS,05/10/17,,Procurement,Clothing
