 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
240815M,KENT FIRE & RESCUE SERVICE,201535,1,"4,462.16",FIRE AUTHORITIES,01/09/15,"4,462.16",National Operational Guidance Project,Statutory Bodies
141160,MISS KITTY ST AUBYN,229385*,1,700.00,PROFESSIONAL FEES ENFORCEMENT,01/09/15,700.00,Legal & Democratic Services,Legal Services
260815H,B NOKES CONTRACTS LTD,2855,1,"1,294.00",TACTICAL DAY TO DAY,01/09/15,"1,294.00",Technical And Service Support,"Works - Construction, R&M"
260815H,B NOKES CONTRACTS LTD,2856,1,420.00,TACTICAL DAY TO DAY,01/09/15,420.00,Technical And Service Support,"Works - Construction, R&M"
260815H,B NOKES CONTRACTS LTD,2857,1,340.50,TACTICAL DAY TO DAY,01/09/15,340.50,Technical And Service Support,"Works - Construction, R&M"
260815H,B NOKES CONTRACTS LTD,2858,1,627.00,TACTICAL DAY TO DAY,01/09/15,627.00,Technical And Service Support,"Works - Construction, R&M"
260815H,DRAEGER SAFETY UK LIMITED=====,2910024794,1,277.00,PROTECTIVE EQUIPT - PARTS,01/09/15,277.00,Technical and Service Support,Fire & Rescue
260815H,DRAEGER SAFETY UK LIMITED=====,2910025058,1,"3,992.00",PROTECTIVE EQUIPT - PARTS,01/09/15,"3,992.00",Technical and Service Support,Fire & Rescue
141160,FINANCIAL REPORTING COUNCIL,30016906,1,914.00,CONSULTANTS,01/09/15,914.00,Finance Services,Financial Services
250815M,FIRE HOSETECH LIMITED=========,3421,1,252.54,OPERATIONAL EQUIP-PURCHASE,01/09/15,265.04,Technical And Service Support,Fire & Rescue
250815M,FIRE HOSETECH LIMITED=========,3421,2,12.50,OPERATIONAL EQUIP-PURCHASE,01/09/15,,Technical And Service Support,Fire & Rescue
250815M,MCGRATH BROS (WASTE CONTROL) L,370497/376160,1,255.32,REFUSE COLLECTION,01/09/15,255.32,Technical And Service Support,Environmental Services
140815H,COMPUTACENTRE================,3880594014,1,"2,873.22",ACQUISITIONS,01/09/15,"2,873.22",Information and Communication Technology,ICT
260815H,CARPETS & FLOOR COVERS DIRECT=,3993,1,496.22,TACTICAL DAY TO DAY,01/09/15,496.22,Technical And Service Support,Building Constr Materials
141160,MR STEVEN SNOWDEN=============,423540,1,"1,750.00",COUNSELS FEES,01/09/15,"1,750.00",Compensation Budgets,Legal Services
250815M,SPORTSAFE UK LTD==============,475916,1,180.66,GYM EQUIPMENT,01/09/15,499.29,Technical And Service Support,Sports & Playground Equip
250815M,SPORTSAFE UK LTD==============,475916,2,318.63,GYM EQUIPMENT,01/09/15,,Technical And Service Support,Sports & Playground Equip
260815H,FAHEY BUILDERS LTD============,5285,1,"8,016.00",STRATEGIC (NON CYCLICAL),01/09/15,"8,016.00",Technical and Service Support,"Works - Construction, R&M"
130815M,CAPITA SECURE INFO SOLUTIONS,6060005396,1,"63,595.11",CAMS CONTRACT,01/09/15,"63,595.11",CAMS Project,ICT
141160,TRAUMA CLINIC LTD.,7558,1,624.00,DOCTORS/MEDICAL FEES,01/09/15,624.00,Compensation Budgets,Legal Services
250815M,CANON (UK) LTD===============,770536305,1,390.86,OFFICE EQUIPMENT,01/09/15,390.86,Technical And Service Support,ICT
250815M,CANON (UK) LTD===============,770536312,1,390.86,OFFICE EQUIPMENT,01/09/15,390.86,Technical And Service Support,ICT
240815M,ANGUS FIRE LIMITED,8031530,1,"2,456.40",OPERATIONAL EQUIP-PURCHASE,01/09/15,"5,559.90",Technical And Service Support,Fire & Rescue
240815M,ANGUS FIRE LIMITED,8031530,2,"3,024.50",OPERATIONAL EQUIP-PURCHASE,01/09/15,,Technical And Service Support,Fire & Rescue
240815M,ANGUS FIRE LIMITED,8031530,3,79.00,OPERATIONAL EQUIP-PURCHASE,01/09/15,,Technical And Service Support,Fire & Rescue
250815M,FIRE SERVICE COLLEGE LTD======,804058,1,587.50,PROFESSIONAL DEVELOPMENT,01/09/15,587.50,National Operational Guidance Project,Human Resources
190815M,*OFFICE DEPOT UK LTD,965857441,1,416.40,STATIONERY CONSUMABLES,01/09/15,416.40,Communications,Stationery
260815H,E&S B DAVIS LTD,DAV/56996,1,295.00,OPERATIONAL EQUIP-PURCHASE,01/09/15,295.00,Operations Fire Stations,Environmental Services
250815M,HALL FUELS,I07773036,1,"1,767.00",FUEL,01/09/15,"1,767.00",Operations Fire Stations,Vehicle Management
130815M,SECURITAS SECURITY SERVICES LT,S-SIN0343765,1,"329,131.34",GENERAL,01/09/15,"329,131.34",Procurement,Fire & Rescue
130815M,SECURITAS SECURITY SERVICES LT,S-SIN0343766,1,"33,121.25",GENERAL,01/09/15,"33,121.25",Procurement,Fire & Rescue
130815M,SECURITAS SECURITY SERVICES LT,S-SIN0343767,1,"90,797.76",GENERAL,01/09/15,"90,797.76",Business Continuity,Fire & Rescue
250815M,GROUND CONTROL LIMITED,SIN058570,1,5.83,GROUNDS MAINTENANCE,01/09/15,835.24,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,2,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,3,4.17,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,4,43.75,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,5,79.17,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,6,16.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,7,23.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,8,42.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,9,9.58,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,10,6.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,11,33.75,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,12,17.08,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,13,42.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,14,6.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,15,7.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,16,12.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,17,39.58,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,18,12.92,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,19,12.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,20,33.75,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,21,12.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,22,5.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,23,7.08,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,24,67.92,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,25,36.67,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,26,6.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,27,27.92,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,28,17.08,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,29,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,30,42.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,31,56.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,32,39.58,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,33,7.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN058570,34,8.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,1,135.83,GROUNDS MAINTENANCE,01/09/15,"1,047.21",Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,2,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,3,118.75,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,4,33.75,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,5,20.00,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,6,50.71,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,7,56.38,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,8,15.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,9,15.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,10,33.92,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,11,42.29,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,12,16.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,13,10.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,14,6.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,15,10.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,16,76.25,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,17,32.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,18,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,19,50.83,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,20,67.92,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,21,42.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,22,6.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,23,31.67,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,24,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,25,25.42,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,26,8.33,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,27,19.17,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
250815M,GROUND CONTROL LIMITED,SIN059311,28,42.50,GROUNDS MAINTENANCE,01/09/15,,Technical And Service Support,"Works - Construction, R&M"
010915M,VCG KESTREL LIMITED===========,0000001381,1,460.00,PRINTING,04/09/15,460.00,Technical And Service Support,Facilities & Management S
270815H,*HUNTER APPAREL SOLUTIONS LTD,066405,1,448.80,UNIFORMS - POMS,04/09/15,561.00,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066405,2,112.20,UNIFORMS - POMS,04/09/15,,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066406,1,336.60,UNIFORMS - POMS,04/09/15,756.60,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066406,2,420.00,UNIFORMS - POMS,04/09/15,,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066407,1,524.50,UNIFORMS - POMS,04/09/15,692.80,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066407,2,112.20,UNIFORMS - POMS,04/09/15,,Procurement,Clothing
270815H,*HUNTER APPAREL SOLUTIONS LTD,066407,3,56.10,UNIFORMS - POMS,04/09/15,,Procurement,Clothing
800062318,*JAMES HUNTER (OUTFITTERS) LTD,108119,1,362.23,CLOTHING,04/09/15,362.23,Operations Fire Stations,Clothing
800065259,*JAMES HUNTER (OUTFITTERS) LTD,108281,1,69.41,CLOTHING,04/09/15,527.96,Operations Non Fire Stations,Clothing
800065259,*JAMES HUNTER (OUTFITTERS) LTD,108281,2,72.87,CLOTHING,04/09/15,,Operations Non Fire Stations,Clothing
800065259,*JAMES HUNTER (OUTFITTERS) LTD,108281,3,30.99,CLOTHING,04/09/15,,Operations Non Fire Stations,Clothing
800065259,*JAMES HUNTER (OUTFITTERS) LTD,108281,4,354.69,CLOTHING,04/09/15,,Operations Non Fire Stations,Clothing
800065263,*JAMES HUNTER (OUTFITTERS) LTD,108285,1,231.56,CLOTHING,04/09/15,293.35,Operations Fire Stations,Clothing
800065263,*JAMES HUNTER (OUTFITTERS) LTD,108285,2,61.79,CLOTHING,04/09/15,,Operations Fire Stations,Clothing
800065270,*JAMES HUNTER (OUTFITTERS) LTD,108292,1,293.13,CLOTHING,04/09/15,293.13,Operations Fire Stations,Clothing
270815H,DISCLOSURE SCOTLAND===========,1464771,1,"2,975.00",CRB CHECKS,04/09/15,"2,975.00",HR Management,Human Resources
210815H,H FINE & SON LTD==============,150253,1,818.27,UNIFORMS - POMS,04/09/15,818.27,Procurement,Clothing
010915M,RESPIREX======================,152385,1,"6,750.00",GENERAL,04/09/15,"6,750.00",Gas Tight Suits,Clothing
280815H,ENTEL UK LTD==================,167224,1,9.00,RADIO,04/09/15,"1,509.00",Information and Communication Technology,ICT
280815H,ENTEL UK LTD==================,167224,2,"1,275.00",RADIO,04/09/15,,Information and Communication Technology,ICT
280815H,ENTEL UK LTD==================,167224,3,225.00,RADIO,04/09/15,,Information and Communication Technology,ICT
180815H,GREATER LONDON AUTHORITY======,1800005062,1,"10,000.00",CONSULTANTS,04/09/15,"10,000.00",Communications,Fire & Rescue
190815M,DYSLEXIA ACTION,192311,1,"1,920.00",LEARNING SUPPORT,04/09/15,"1,920.00",Development and Training,Human Resources
902557,WORLD RESCUE CHALLENGE,2005 WRC,1,"1,805.91",PROFESSIONAL DEVELOPMENT,04/09/15,"1,805.91",Challenge Team,Fire & Rescue
141162,BRITISH GAS BUSINESS==========,2209712141,1,691.37,ELECTRICITY,04/09/15,"21,010.12",Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,2,685.32,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,3,"1,376.41",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,4,217.36,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,5,181.33,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,6,704.90,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,7,563.85,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,8,244.88,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,9,516.05,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,10,"1,462.30",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,11,597.62,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,12,405.18,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,13,251.42,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,14,239.53,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,15,486.57,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,16,981.75,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,17,197.67,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,18,478.00,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,19,883.90,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,20,832.14,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,21,423.76,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,22,592.53,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,23,843.19,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,24,627.04,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,25,782.37,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,26,174.28,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,27,438.76,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,28,"1,589.67",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,29,19.67,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,30,590.62,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,31,100.70,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,32,510.00,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,33,531.63,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,34,549.76,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,35,480.89,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141162,BRITISH GAS BUSINESS==========,2209712141,36,757.70,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,1,317.92,ELECTRICITY,04/09/15,"22,666.24",Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,2,178.93,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,3,535.51,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,4,388.57,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,5,712.50,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,6,187.49,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,7,288.88,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,8,373.95,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,9,"1,326.90",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,10,910.12,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,11,281.09,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,12,877.33,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,13,804.35,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,14,559.96,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,15,"2,762.21",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,16,377.86,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,17,639.45,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,18,788.78,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,19,481.12,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,20,595.83,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,21,378.08,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,22,728.70,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,23,324.93,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,24,626.50,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,25,409.32,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,26,615.54,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,27,527.11,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,28,"1,545.05",ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
141163,BRITISH GAS BUSINESS==========,2209712142,29,362.88,ELECTRICITY,04/09/15,,Technical And Service Support,Utilities
