 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
220118K,BANCROFT HINCHLEY LTD=========,10305,1,"3,462.00",PROFESSIONAL DEVELOPMENT,01/02/18,"3,462.00",Development and Training,Human Resources
800109473,AZTEC COMPUTING LTD,10582,1,375.00,MAINTENANCE & SUPPORT,01/02/18,375.00,Information and Communication Technology,ICT
800109474,AZTEC COMPUTING LTD,10586,1,"2,250.00",MAINTENANCE & SUPPORT,01/02/18,"2,250.00",Information and Communication Technology,ICT
250118K,*SPRUE SAFETY PRODUCTS LTD,1113271,1,945.00,FIRE DETECTORS,01/02/18,945.00,Fire Stations (North West),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1113275,1,735.00,FIRE DETECTORS,01/02/18,735.00,Fire Stations (North West),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1113281,1,840.00,FIRE DETECTORS,01/02/18,840.00,Fire Stations (North West),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1113284,1,630.00,FIRE DETECTORS,01/02/18,630.00,Fire Stations (North West),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1113289,1,525.00,FIRE DETECTORS,01/02/18,525.00,Fire Stations (North West),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1113291,1,420.00,FIRE DETECTORS,01/02/18,420.00,Fire Stations (North West),Health and Safety
260118K,*SPRUE SAFETY PRODUCTS LTD,1113725,1,840.00,FIRE DETECTORS,01/02/18,840.00,Fire Stations (South East),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114212/1113736,1,"3,600.00",FIRE DETECTORS,01/02/18,"3,600.00",Fire Stations (North East),Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114214,1,300.00,FIRE DETECTORS,01/02/18,600.00,Community Safety,Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114214,2,300.00,FIRE DETECTORS,01/02/18,,Community Safety,Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114215,1,300.00,FIRE DETECTORS,01/02/18,600.00,Community Safety,Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114215,2,300.00,FIRE DETECTORS,01/02/18,,Community Safety,Health and Safety
250118K,*SPRUE SAFETY PRODUCTS LTD,1114216,1,"1,500.00",FIRE DETECTORS,01/02/18,"1,500.00",Fire Stations (North West),Health and Safety
250118K,SILVERSANDS LIMITED,125995,1,950.00,SOFTWARE COTS,01/02/18,950.00,Information and Communication Technology,ICT
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,1,40.00,PLANNED PEST CONTROL,01/02/18,"2,398.02",Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,2,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,3,56.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,4,166.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,5,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,6,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,7,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,8,41.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,9,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,10,53.75,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,11,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,12,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,13,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,14,71.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,15,48.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,16,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,17,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,18,116.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,19,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,20,46.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,21,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,22,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,23,60.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,24,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,25,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,26,80.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,27,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,28,48.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,29,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,30,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,31,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,32,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,33,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,34,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,35,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,36,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,37,53.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,38,55.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,39,79.25,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,40,83.33,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,41,40.00,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,42,56.67,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,43,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,44,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,45,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
800109554,SAFEGUARD PEST CON. & ENV.LTD,1507648,46,14.29,PLANNED PEST CONTROL,01/02/18,,Technical and Service Support,Environmental Services
150118G,REAM CONTRACTS LTD,16302,1,334.60,REACTIVE SMALL WORKS AND PROJ,01/02/18,334.60,Technical and Service Support,Works - Construction
142134,MISS REBECCA THOMAS,177518,1,600.00,COUNSELS FEES,01/02/18,600.00,Compensation Budgets,Legal Services
260118K,LIZ NAPIER SOLUTIONS LIMITED,2/20/1/18-LFBE,1,629.20,GENERAL,01/02/18,629.20,Central Finance,Consultancy
250118K,AIRSERVICES UK,20434,1,"1,481.25",OPERATIONAL EQUIP-PURCHASE,01/02/18,"1,638.90",Procurement,Fire & Rescue
250118K,AIRSERVICES UK,20434,2,6.00,REPAIR & MAINTENANCE,01/02/18,,Technical and Service Support,Fire & Rescue
250118K,AIRSERVICES UK,20434,3,17.65,REPAIR & MAINTENANCE,01/02/18,,Technical and Service Support,Fire & Rescue
250118K,AIRSERVICES UK,20434,4,128.00,OPERATIONAL EQUIP-PURCHASE,01/02/18,,Procurement,Fire & Rescue
250118K,AIRSERVICES UK,20434,5,6.00,OPERATIONAL EQUIP-PURCHASE,01/02/18,,Procurement,Fire & Rescue
260118K,LIVING WAGE FOUNDATION,23007,1,480.00,SUBSCRIPTIONS,01/02/18,480.00,HR Management,Financial Services
800109688,REDFERN TRAVEL LTD,2429158,1,259.70,ACCOMMODATION BOOKINGS,01/02/18,259.70,Operational Resilience,Human Resources
800109696,REDFERN TRAVEL LTD,2429227,1,251.70,ACCOMMODATION BOOKINGS,01/02/18,251.70,Operational Resilience,Human Resources
800109702,REDFERN TRAVEL LTD,2432452,1,261.70,ACCOMMODATION BOOKINGS,01/02/18,261.70,National Operational Guidance Project,Human Resources
800109695,REDFERN TRAVEL LTD,2432988,1,269.10,ACCOMMODATION BOOKINGS,01/02/18,269.10,Community Safety,Human Resources
800109719,REDFERN TRAVEL LTD,2434950,1,"2,636.61",TRAVEL BOOKINGS,01/02/18,"2,636.61",National Operational Guidance Project,Human Resources
800109700,REDFERN TRAVEL LTD,2435691,1,303.70,ACCOMMODATION BOOKINGS,01/02/18,303.70,Fire Engineering & Specialist Fire Safety,Human Resources
800109710,REDFERN TRAVEL LTD,2435709,1,778.70,ACCOMMODATION BOOKINGS,01/02/18,778.70,National Operational Guidance Project,Human Resources
800109722,REDFERN TRAVEL LTD,2437961,1,603.60,TRAVEL BOOKINGS,01/02/18,603.60,Corporate Management Team,Human Resources
800109721,REDFERN TRAVEL LTD,2437966,1,569.40,TRAVEL BOOKINGS,01/02/18,569.40,Corporate Management Team,Human Resources
800109439,NPS (SHOES) LTD,24416,1,36.50,CLOTHING,01/02/18,"1,784.00",Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,2,36.50,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,3,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,4,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,5,36.50,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,6,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,7,33.25,CLOTHING,01/02/18,,Operational Resilience,Clothing
800109439,NPS (SHOES) LTD,24416,8,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,9,33.25,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,10,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,11,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,12,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,13,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,14,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,15,33.00,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,16,33.25,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,17,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,18,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,19,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,20,33.25,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,21,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,22,33.00,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,23,36.50,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,24,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,25,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,26,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,27,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,28,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,29,33.00,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,30,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,31,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,32,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,33,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,34,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,35,33.25,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,36,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,37,36.50,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,38,33.00,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,39,33.00,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,40,33.00,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,41,33.00,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,42,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,43,33.00,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109439,NPS (SHOES) LTD,24416,44,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,45,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,46,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,47,33.00,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,48,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,49,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,50,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109439,NPS (SHOES) LTD,24416,51,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109439,NPS (SHOES) LTD,24416,52,36.50,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109439,NPS (SHOES) LTD,24416,53,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109732,REDFERN TRAVEL LTD,2443336,1,"1,617.11",TRAVEL BOOKINGS,01/02/18,"1,617.11",National Operational Guidance Project,Human Resources
800109686,REDFERN TRAVEL LTD,2444803,1,"2,495.16",TRAVEL BOOKINGS,01/02/18,"2,495.16",National Operational Guidance Project,Human Resources
800109711,REDFERN TRAVEL LTD,2447695,1,"2,945.00",TRAVEL BOOKINGS,01/02/18,"2,945.00",National Operational Guidance Project,Human Resources
800109444,NPS (SHOES) LTD,24696,1,36.75,CLOTHING,01/02/18,"1,513.75",Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,2,36.75,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109444,NPS (SHOES) LTD,24696,3,36.75,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109444,NPS (SHOES) LTD,24696,4,36.75,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,5,45.25,CLOTHING,01/02/18,,Grenfell,Clothing
800109444,NPS (SHOES) LTD,24696,6,45.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,7,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,8,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,9,36.50,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,10,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,11,36.50,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,12,45.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,13,45.25,CLOTHING,01/02/18,,Control and Resource Management,Clothing
800109444,NPS (SHOES) LTD,24696,14,45.25,CLOTHING,01/02/18,,Fire Stations (South East),Clothing
800109444,NPS (SHOES) LTD,24696,15,45.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,16,45.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,17,45.25,CLOTHING,01/02/18,,Central Operations,Clothing
800109444,NPS (SHOES) LTD,24696,18,45.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,19,45.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,20,45.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,21,45.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,22,45.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,23,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109444,NPS (SHOES) LTD,24696,24,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109444,NPS (SHOES) LTD,24696,25,33.25,CLOTHING,01/02/18,,Fire Stations (South West),Clothing
800109444,NPS (SHOES) LTD,24696,26,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,27,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,28,33.25,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,29,33.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,30,33.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,31,33.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,32,66.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,33,66.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,34,66.00,CLOTHING,01/02/18,,Firefighter Trainees,Clothing
800109444,NPS (SHOES) LTD,24696,35,33.00,CLOTHING,01/02/18,,Fire Stations (North East),Clothing
800109444,NPS (SHOES) LTD,24696,36,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
800109444,NPS (SHOES) LTD,24696,37,33.25,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
250118K,WATERFRONT MANUFACTURING LTD,30036,1,199.22,CLOTHING,01/02/18,372.22,Fire Stations (North West),Clothing
250118K,WATERFRONT MANUFACTURING LTD,30036,2,173.00,CLOTHING,01/02/18,,Fire Stations (North West),Clothing
250118K,WATERFRONT MANUFACTURING LTD,30046,1,352.00,CLOTHING,01/02/18,352.00,Fire Stations (North East),Clothing
290118K,WATERFRONT MANUFACTURING LTD,30064,1,168.00,CLOTHING,01/02/18,762.39,Control and Resource Management,Clothing
290118K,WATERFRONT MANUFACTURING LTD,30064,2,594.39,CLOTHING,01/02/18,,Control and Resource Management,Clothing
800109565,GRADIENT CONSULTANTS LLP,3210,1,11.54,PLANNED ASBESTOS,01/02/18,"1,200.00",Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,2,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,3,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,4,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,5,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,6,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,7,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,8,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,9,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,10,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
800109565,GRADIENT CONSULTANTS LLP,3210,11,11.54,PLANNED ASBESTOS,01/02/18,,Technical and Service Support,Works - Construction
